date,cp,pb,pe
2019/6/27,1215.74,2.065758552890671,25.758361227755422
2019/6/26,1209.73,2.0630292608432406,25.78766299087041
2019/6/25,1213.94,2.1083923079264735,25.95086711008839
2019/6/24,1226.05,2.109881656895915,26.27341222163264
2019/6/21,1228.92,2.1241138019078925,26.42117936819684
2019/6/20,1207.22,2.0692729088149346,26.202815564990935
2019/6/19,1178.85,1.952474787305885,25.301082261666913
2019/6/18,1159.72,1.9197524232868417,24.974836736539217
2019/6/17,1159.55,1.9125635097664486,24.833270789693522
2019/6/14,1163.3,1.7861464977868495,25.281648862351666
2019/6/13,1190.5,1.8417852918439508,26.107585454982864
2019/6/12,1183.03,1.8399766635345354,25.798925752658636
2019/6/11,1190.17,1.8416599174348323,25.938129299366935
2019/6/10,1152.01,1.7729682180232034,25.182552123446534
2019/6/6,1139.72,1.7892655661853638,25.148331561282397
2019/6/5,1165.91,1.8033154352926992,25.596300680070826
2019/6/4,1164.2,1.817187619931846,25.58613790511008
2019/6/3,1183.68,1.8840457230233212,25.845082277020413
2019/5/31,1199.1,1.8748879235033529,26.04421580216259
2019/5/30,1188.47,1.8277739734950709,26.148085587382525
2019/5/29,1200.38,1.8586611954310088,26.049794486377017
2019/5/28,1196.32,1.844150283465641,25.937831836960864
2019/5/27,1199.94,1.8570225692100313,26.03886178621282
2019/5/24,1168.79,1.7989774821558282,25.311302165610726
2019/5/23,1171.8,1.8144912556059325,25.37064233809697
2019/5/22,1195.45,1.848672618022819,26.13765653527298
2019/5/21,1205.78,1.853353249043473,26.189152482521962
2019/5/20,1182.46,1.8134279351504559,25.720289378742898
2019/5/17,1191.68,1.8546507466339643,26.2305048444451
2019/5/16,1236.54,1.952880479065722,27.138638879530895
2019/5/15,1226.55,1.9667820899236905,27.052630985482548
2019/5/14,1196,1.8880551838615878,25.69669147428616
2019/5/13,1205.42,1.9107323697379544,26.08193384375575
2019/5/10,1221.91,1.9587755935053304,26.33686706585005
2019/5/9,1185.91,1.914116091623338,25.641620095428266
2019/5/8,1190.28,1.8781559717057377,25.728000009810682
2019/5/7,1197.11,1.8759816441680415,26.154216888821985
2019/5/6,1190.68,1.901119790765192,25.899486414122293
2019/4/30,1282.01,2.0629307631690796,27.732329264839542
2019/4/29,1276.37,2.058700376419234,28.025048696379365
2019/4/26,1321.57,2.0838179638157692,28.642041407806502
2019/4/25,1337.96,2.125420344461711,27.824345102213286
2019/4/24,1396.99,2.2108970809668795,28.185431267821926
2019/4/23,1375.81,2.1801637975190826,27.64555137323741
2019/4/22,1408.74,2.195575511422202,27.603527662348768
2019/4/19,1422.9,2.2584347896881143,27.928846692339242
2019/4/18,1407.03,2.2365306103624194,28.132770160754145
2019/4/17,1417.06,2.2795003460389536,28.179264302825423
2019/4/16,1393.01,2.245542995456855,27.625421396085997
2019/4/15,1367.95,2.197296074247304,26.73557070546555
2019/4/12,1387.22,2.2471241524297327,27.120742673216682
2019/4/11,1387.26,2.2605974020225537,27.2244740476007
2019/4/10,1414.55,2.3399640820230925,27.817500097255547
2019/4/9,1414.37,2.3311862086739352,27.8872996741924
2019/4/8,1403.8,2.273174528448271,28.016655832560033
2019/4/4,1416.64,2.2693552293372727,28.8321568696811
2019/4/3,1414.37,2.247461683102345,28.54671916370615
2019/4/2,1410.41,2.2616071917107403,27.753575439753973
2019/4/1,1405.17,2.254542205613932,27.406806465258075
2019/3/29,1354.57,2.2019713902006974,26.775485609736734
