date,cp,pb,pe
2019/6/27,1225.93,2.5227698847462494,34.72357357326599
2019/6/26,1221.66,2.5026248430219975,34.44569403266989
2019/6/25,1226.6,2.509867671136936,34.50215948353079
2019/6/24,1246.69,2.5628620046598574,34.91054665100748
2019/6/21,1254.99,2.579206023346698,35.24012348381361
2019/6/20,1228.09,2.524987465163097,34.60823781805691
2019/6/19,1204.91,2.46208920702502,33.70794940758679
2019/6/18,1188.06,2.4126209767031104,32.896307772410594
2019/6/17,1183.52,2.408383779404311,33.187124415978815
2019/6/14,1185.85,2.1790900633862327,33.62978372506181
2019/6/13,1215.3,2.235943508932536,34.613117976334436
2019/6/12,1200.8,2.182139984708808,34.37937690912811
2019/6/11,1216.81,2.1762044010010517,34.92816069634803
2019/6/10,1169.6,2.0857261255408854,33.4073708775725
2019/6/6,1162.07,2.0959973586476868,33.09610423079791
2019/6/5,1186.73,2.148355666405066,34.257480099772444
2019/6/4,1181.28,2.180231124762959,33.78921234637652
2019/6/3,1185.31,2.2428308572200812,34.36167450144926
2019/5/31,1204.88,2.3258836306696313,34.78798014450484
2019/5/30,1208.89,2.330428750890171,35.14199440357196
2019/5/29,1219.21,2.3414135123602,34.733096544913884
2019/5/28,1225.6,2.354481716422714,35.27272102787744
2019/5/27,1223.55,2.3669643685549664,35.13722602429791
2019/5/24,1192.16,2.3010080594390008,34.101574055226614
2019/5/23,1195.78,2.320495495634793,33.081054651610785
2019/5/22,1233.23,2.385387683091419,34.323705870409384
2019/5/21,1237.11,2.3959611835450954,34.58991792144232
2019/5/20,1218.71,2.3367402560070385,33.74742316504208
2019/5/17,1217.42,2.3214778568733045,33.81880574410823
2019/5/16,1272.39,2.3999388066377056,35.12144323389764
2019/5/15,1277.97,2.420980375442615,35.43971959876505
2019/5/14,1258.06,2.386864872268828,34.96310855603469
2019/5/13,1264.39,2.4117196532409313,34.556904509230534
2019/5/10,1287.51,2.461919970311224,34.773978995848836
2019/5/9,1237.42,2.371515373747731,33.619041468166586
2019/5/8,1246.52,2.3914093114317185,34.07723303527585
2019/5/7,1254.15,2.399367035267101,33.704750620214455
2019/5/6,1236.51,2.367385819935332,32.95942172769904
2019/4/30,1338.46,2.5997725614064127,36.20826908907192
2019/4/29,1327.61,2.487316452835066,34.000626111742285
2019/4/26,1373.46,2.5436316170685966,30.225583282025525
2019/4/25,1394.84,2.5768246548023006,26.02626635634043
2019/4/24,1456.04,2.6301711266435754,27.002197111198985
