date,cp,pb,pe
2019/6/27,2740.8,1.2658328290360417,9.708986719454625
2019/6/26,2724.66,1.2697085945073021,9.706767610459336
2019/6/25,2717.62,1.2577872427172208,9.69743730086492
2019/6/24,2745.21,1.2654947657377753,9.89847821562907
2019/6/21,2735.51,1.2609504349317424,9.808579171784361
2019/6/20,2730.8,1.2520778112879811,9.629865509057076
2019/6/19,2687.53,1.2259164014032602,9.347257338093458
2019/6/18,2669.3,1.2200714802013672,9.132685233077101
2019/6/17,2672.29,1.225365187278284,9.22390194723439
2019/6/14,2662.75,1.2091746810034811,9.164947191216031
2019/6/13,2683.97,1.2267426964128407,9.27252895832516
2019/6/12,2695.52,1.2271115696235042,9.397755876602897
2019/6/11,2711.96,1.2229130134618718,9.524785402557264
2019/6/10,2656.27,1.1884458669031512,9.245357552054028
2019/6/6,2631.13,1.2044559658439664,9.218816468824965
2019/6/5,2659.63,1.2035523016298244,9.202682296192666
2019/6/4,2658.69,1.2195367476432155,9.226004328414476
2019/6/3,2673.74,1.2114955441428967,9.429085369508194
2019/5/31,2687.27,1.2298089916899162,9.437028008561578
2019/5/30,2693.04,1.2272662732391226,9.507259859001685
2019/5/29,2697.16,1.2324461589152318,9.748509269431871
2019/5/28,2709.28,1.238450392177385,9.688554554630217
2019/5/27,2692.56,1.2207646144028526,9.808463984233526
2019/5/24,2667.36,1.2038353524808683,9.801325498847708
2019/5/23,2672.63,1.2105162861577243,9.91969091606159
2019/5/22,2697.21,1.2222958537460284,9.862879223947203
2019/5/21,2705.91,1.226370322098405,9.888891646783813
2019/5/20,2674.79,1.2050244058238677,9.722037701374806
2019/5/17,2688.08,1.2261634000676578,9.907457114069746
2019/5/16,2750.76,1.2564056352375912,10.078702267594899
2019/5/15,2734.28,1.2407855754623194,10.081180597500431
2019/5/14,2694.45,1.2209284999658692,9.835078983213934
2019/5/13,2708.31,1.231689862730288,9.738063645609424
2019/5/10,2747.76,1.2589694727322707,10.139288069239473
2019/5/9,2686.36,1.2301163814221068,9.714203634295917
2019/5/8,2729.09,1.2448768099030771,9.858140087081324
2019/5/7,2774.66,1.2574496039803043,10.009302375019228
