date,cp,pb,pe
2019/6/27,15361.76,5.26267726096361,33.01480175815168
2019/6/26,15124.38,4.919582822894329,32.62622224339191
2019/6/25,15162.15,4.910032582369096,32.12310244328924
2019/6/24,15265.38,4.98302416862991,32.139306607989184
2019/6/21,15130.54,4.863865763362339,31.798163320365106
2019/6/20,15207.08,4.821522819927584,31.80149910333762
2019/6/19,14772.75,4.71255147037118,30.965134118504565
2019/6/18,14681.79,4.679499214420198,30.78211976809876
2019/6/17,14542.4,4.649664800880665,30.728004927311744
2019/6/14,14691.88,4.535900335298436,30.912190841258944
2019/6/13,14801.3,4.540681257917987,30.367037900230862
2019/6/12,14853.83,4.617176019830793,30.828954627989948
2019/6/11,15048.41,4.672555040173918,30.568946396907933
2019/6/10,14298.84,4.517971875475122,29.892552933039756
2019/6/6,14042.73,4.450242138364825,28.742095776103422
2019/6/5,14290.06,4.456616701857559,29.105109795999194
2019/6/4,14337.4,4.519348808071951,28.973869273159103
2019/6/3,14584.69,4.625663911413404,29.551242338262465
2019/5/31,14572.83,4.565106377829945,29.559403913522598
2019/5/30,14657.45,4.596857098697703,29.991860637700686
2019/5/29,14641.8,4.658271814112188,30.210844619601936
2019/5/28,14611.56,4.728145891323871,29.510780924764575
2019/5/27,14382.32,4.658271814112188,29.6238490509131
2019/5/24,14206.23,4.616347367785179,29.103998199734953
2019/5/23,14145.2,4.672246629554524,28.87006154325628
2019/5/22,14559.61,4.751437250394432,29.989739317204883
2019/5/21,14648.92,4.696061243053374,30.716840937015494
2019/5/20,14490.41,4.669122988223853,30.404718203588885
2019/5/17,14858.46,4.75622118601605,30.998243825217084
2019/5/16,15215.57,4.752717879471427,31.772143447735044
2019/5/15,15105.61,4.662156747286555,31.244492192375265
2019/5/14,14410.77,4.488663568971074,29.789375885933186
2019/5/13,14529.32,4.509206850672613,30.25036409334624
2019/5/10,14485.38,4.5653826914523306,30.052155773413283
2019/5/9,13809.1,4.378775505265457,28.451684341393708
2019/5/8,14180.39,4.452690307955278,30.255135240365988
2019/5/7,14377.62,4.504548844246486,29.484983947369503
2019/5/6,14049.27,4.42535822340658,29.51486314635093
2019/4/30,14920.54,4.636553642036016,31.470628444672315
2019/4/29,14763.23,4.53249847513116,31.918417768204034
2019/4/26,14607.87,4.633697606439825,33.593574745206865
2019/4/25,14667.34,4.596138305971717,33.9511837666881
2019/4/24,14871.43,4.6472065093714034,34.613249541679735
2019/4/23,14847.82,4.529749641552126,34.73216737080975
2019/4/22,14725.52,4.65742015005134,33.8710272834664
2019/4/19,14769.71,4.672740611071246,33.990924725177784
2019/4/18,14738.14,4.6989919588147915,33.73899736253422
2019/4/17,14714.5,4.6472065093714034,33.28120702679775
2019/4/16,14577.23,4.6420996890314346,32.41940552657465
2019/4/15,14319.35,4.58592466529178,32.106023162857156
2019/4/12,14428.52,4.678627946288488,32.45701141022075
2019/4/11,14425.56,4.682954251751183,32.35986287746832
2019/4/10,14977.57,4.825945221270303,33.62477468755474
2019/4/9,14781.69,4.688061072091152,32.346134308136726
2019/4/8,14444,4.673536947435074,32.12252289141369
2019/4/4,14417.35,4.724446935969224,32.390102773440034
2019/4/3,14130,4.749342916170774,33.077449975726175
2019/4/2,14129.36,4.545070102572032,33.406559972284754
2019/4/1,14287.04,4.4837882584924085,34.08351249914791
2019/3/29,13997.4,4.412292773732849,31.33497067243384
2019/3/28,13391.51,4.248874522853854,31.36408566043676
2019/3/27,13225.6,4.238660882173917,31.11973080042493
2019/3/26,12915.41,4.537792109012774,31.07852494122186
2019/3/25,12865.04,4.46397829469111,30.610606479149745
2019/3/22,13201.28,4.5008852018519425,30.983786076789798
2019/3/21,13116.24,4.625718096844812,31.011196545889522
2019/3/20,13188.19,4.618635810412692,31.289438907516654
2019/3/19,13221.56,4.668445948581659,31.2819401772033
2019/3/18,13375.65,4.564154185556225,31.424135586742096
2019/3/15,12618.81,4.243767702513886,29.681843412586677
2019/3/14,12395.66,4.213126780474075,28.644275890915434
2019/3/13,12389.67,4.248874522853854,30.129071822451184
2019/3/12,12553.85,4.289729085573603,30.895174953127416
2019/3/11,12506.89,4.279515444893666,30.1183987327689
2019/3/8,12130.95,4.218233600814043,29.121780185893826
2019/3/7,12351.21,4.3918654923729745,29.693370234836884
2019/3/6,12630.92,4.488895078832377,30.529223557593117
2019/3/5,12722.09,4.529749641552126,30.293840183980215
2019/3/4,12678.93,4.494001899172346,30.200067006369913
2019/3/1,12490.32,4.453147336452598,30.027932362255076
2019/2/28,12100.45,4.3649559821312,29.797980915191914
2019/2/27,11991.7,4.285134842900696,29.233208121591304
2019/2/26,11946.7,4.106587557779834,29.207878541546876
2019/2/25,12093.97,4.03096753114041,29.633336223053018
2019/2/22,11721.5,3.921738603772354,28.653437867363984
2019/2/21,11622.87,3.8776269215660224,28.42610793786437
2019/2/20,11633.25,3.9301408289545114,27.92406448974039
2019/2/19,11664.98,4.012062524480554,27.694551630920603
2019/2/18,11766.18,4.066676988164582,27.450764395460624
2019/2/15,11395.12,3.775049361022246,26.091487414525982
2019/2/14,11538.89,3.6836608290049475,25.8201966172257
2019/2/13,11367.22,3.681903357235384,25.361019137919538
2019/2/12,11228.68,3.7170527926266526,25.58793734963312
2019/2/11,11211.34,3.778564304561373,25.494731666798575
2019/2/1,10775.1,3.578212522831142,24.615254108421833
2019/1/31,10593.42,3.611604486452847,24.048213441368407
2019/1/30,10500.48,3.5395481439007463,24.13710231921395
2019/1/29,10655.19,3.5852424099093954,24.615254108421833
2019/1/28,10589.8,3.551155534483509,24.7653635306873
2019/1/25,10544.41,3.4785212254135067,24.32971253433201
2019/1/24,10527.02,3.5205323513242983,24.462794005181163
2019/1/23,10451.31,3.4569469707312654,24.16755941378215
2019/1/22,10443.72,3.390163043487855,24.29685088389703
2019/1/21,10595.16,3.2776848502357954,24.64494330343711
2019/1/18,10462.52,3.2339002769605494,24.31674187929932
2019/1/17,10228.49,3.150642681754248,23.938812966655817
2019/1/16,10250.9,3.2119903834852073,23.8691944827478
2019/1/15,10281.28,3.2119903834852073,23.968649459759252
2019/1/14,9846.99,3.1634491852141724,23.001798359544548
2019/1/11,9964.1,3.1176836066644267,23.381865095391703
2019/1/10,9819.45,3.115124986285163,22.97409968964476
2019/1/9,9833.29,3.1298288803539402,22.67573475861041
2019/1/8,9712.18,3.0794155292609906,22.476824804587515
2019/1/7,9755.8,3.057705971612059,22.64589826550698
2019/1/4,9651.29,2.974387714484013,22.609562732165443
2019/1/3,9501.54,2.881963237480272,22.178459873553166
2019/1/2,9694.01,3.0184993966903435,22.40113790537594
2018/12/28,9788.24,3.043706072236818,22.863297303909185
2018/12/27,9612.12,3.0290021781680414,22.21992192852154
2018/12/26,9624.09,3.08361664185207,22.297805845966906
2018/12/25,9689.54,3.106722761103005,22.337704262440006
2018/12/24,9698.65,3.148733887013796,22.417256936767735
2018/12/21,9586.93,3.104622204807465,22.393971405794684
2018/12/20,9701.48,3.272159482307553,22.673792447487788
2018/12/19,9708.97,3.2802796826858795,22.70987151073735
2018/12/18,9893.96,3.446829917306177,23.32262995460128
2018/12/17,9955.9,3.4165537085730824,22.824917224127585
2018/12/14,10041.57,3.211717193373501,21.741022584190254
2018/12/13,10195.84,3.282746795418972,22.248011159827527
2018/12/12,10015.85,3.2160913250460483,22.06046657930982
2018/12/11,9936.58,3.1867333405344853,21.811012404944222
2018/12/10,9858.15,3.1345044650197975,21.616932232992838
2018/12/7,9968.4,3.1378496695969886,21.770867553457148
2018/12/6,9972.48,3.1373900030939406,21.740948658540177
2018/12/5,10250.91,3.2022634836690993,21.99445323955099
2018/12/4,10199.89,3.1978271970174785,21.865075053346114
2018/12/3,10181.72,3.2126943580030973,21.30348999193462
2018/11/30,9793,3.060611948942796,20.938784834613667
2018/11/29,9595.93,3.0482894490382435,20.820131710096028
2018/11/28,9623.15,3.0746776745067725,21.00818034125356
2018/11/27,9459.66,3.0667429026186594,20.8781600110798
2018/11/26,9482.13,3.0079721940385946,20.602225772998615
2018/11/23,9530.88,3.128725624404148,20.88137902230622
2018/11/22,9735.36,3.1468282851913276,21.57383955178546
2018/11/21,9755.51,3.1483224364469935,21.56417960323973
2018/11/20,9646.75,3.1470757843480035,21.494711318581608
2018/11/19,9850.88,3.18778893575006,21.655220851446977
2018/11/16,9756.88,3.164614025550705,21.314748329888847
2018/11/15,9725.74,3.1108746193894383,21.006314407414358
2018/11/14,9657.38,3.080255076480511,20.672488647040197
2018/11/13,9823.05,3.1127776913022567,20.74841692575568
2018/11/12,9595.93,3.0292435493507073,20.39625403194706
2018/11/9,9553.32,2.960743510510823,20.156993103033564
2018/11/8,9609.75,3.006769191695402,20.382357553664438
2018/11/7,9598.44,3.0441006123922536,20.495388377319294
2018/11/6,9578.5,3.054220827912598,20.51024362675402
2018/11/5,9656.16,3.073908165462792,20.574595630803216
2018/11/2,9850.44,3.1260625371327837,20.684886368127106
2018/11/1,9333.82,2.9923415013246863,19.803449059981716
2018/10/31,9183.74,2.966808583781509,19.770543161902165
2018/10/30,8890.24,2.850880638809464,19.312238031424357
2018/10/29,8947.83,2.9014555795814783,19.324822190130647
2018/10/26,9678.98,3.122499976412166,21.318486229119443
2018/10/25,9926.06,3.2023478388925715,22.49767358920061
2018/10/24,10111.23,3.253609614843345,24.194674404782674
2018/10/23,10396.63,3.321261423931394,24.944143539773115
2018/10/22,10977.18,3.5252458766136234,26.52777248134079
2018/10/19,10484.09,3.2958677209077787,24.940120378506492
2018/10/18,10111.71,3.162426523420645,24.0706098335301
2018/10/17,10335.54,3.2607005735777816,24.470844313651913
2018/10/16,10424.08,3.3043941557086116,24.950055226189303
2018/10/15,10477.28,3.3271707238248993,25.12725410250765
2018/10/12,10668.37,3.42653484813254,25.493171270487032
2018/10/11,10391.47,3.3471980165252884,24.843068952570988
2018/10/10,10802.27,3.4417820504855827,25.461562552869154
2018/10/9,11039.46,3.5907375931999717,25.688364498880752
2018/10/8,10968.45,3.5781146940797637,25.494068197509353
2018/9/28,11551.7,3.8149945575727493,27.122732797750462
2018/9/27,11437.47,3.7582310665851653,26.97603532413708
2018/9/26,11447.85,3.7584734178978536,27.147952074798255
2018/9/25,11138.21,3.679609820892917,25.862914344275232
2018/9/21,11222.22,3.7086773444616927,25.967319708091427
2018/9/20,10842.8,3.593829398145413,25.332261790251074
2018/9/19,10838.55,3.5918262387853845,25.186836166323104
2018/9/18,10614.4,3.5567230101089247,24.524635089183363
2018/9/17,10382.98,3.3624872091089797,23.813500609410816
2018/9/14,10406.38,3.4478683474021223,23.817780537358303
2018/9/13,10284.08,3.427132631422603,23.456754586235984
2018/9/12,10236.88,3.418140127150835,23.70936798285361
2018/9/11,10418.1,3.56155369574139,24.02274759679052
2018/9/10,10378.36,3.606906473196119,24.11133540134294
2018/9/7,10474.67,3.676125288515281,24.46601122409878
2018/9/6,10373.04,3.5817856481800705,24.386842020095926
2018/9/5,10614.57,3.6019899403687266,24.627176756950817
2018/9/4,10810.71,3.6854943257486354,25.51720080936625
2018/9/3,10707.63,3.756684949600489,25.303814503321075
2018/8/31,10730.68,3.666860515325915,25.197274834223478
2018/8/30,10978.85,3.7044415734307905,25.975340435034298
2018/8/29,11073.89,3.772405386555846,26.123875885647706
2018/8/28,11116.3,3.7751227008520973,26.178458816129663
2018/8/27,11191.06,3.6850602149321157,26.64233282565918
2018/8/24,10804.37,3.520774725331786,25.704602628016445
2018/8/23,10923.66,3.5725782368102,25.968448013811567
2018/8/22,10860.13,3.5657349769680824,25.98059643594067
2018/8/21,10954.51,3.6059514225761085,26.089357589514314
2018/8/20,10569.47,3.498837906960006,24.971441413628597
2018/8/17,10473.14,3.4900750498093593,24.79311401171033
2018/8/16,10661.07,3.584493191907044,25.29698120031422
2018/8/15,10903.9,3.6139530752424296,25.582474409151523
2018/8/14,11225.44,3.752301415795597,26.66604983369856
2018/8/13,11221,3.838711498746066,26.869440069544968
2018/8/10,11342.33,3.827445658236555,27.009613850370656
2018/8/9,11303.92,3.7073633224257687,27.710120876106764
2018/8/8,10984.4,3.6261168481932096,27.204171106582955
2018/8/7,11222.48,3.8413406403420916,27.856359776851114
2018/8/6,10930.02,3.716847172515346,27.51488498962717
2018/8/3,11181.11,3.825763882751194,28.645764145945822
2018/8/2,11421.18,3.980764144452791,28.66459957934257
2018/8/1,11719.33,4.067274442337833,30.071676727009958
2018/7/31,11951.91,4.159990389525591,30.387889601443035
2018/7/30,11944.22,4.053266718430901,30.328697116711446
2018/7/27,12155.32,4.090701044116342,30.769821987492428
2018/7/26,12088.83,4.02708178037727,31.325322741713165
2018/7/25,12240.64,4.081690857858069,31.465575027069423
2018/7/24,12292.82,4.088889172262579,31.745596476595654
2018/7/23,12000.7,3.8834797807976855,31.65031306384607
2018/7/20,12106.14,3.807627302420043,30.881848075202058
2018/7/19,12054.86,3.7929926565571765,31.158479565907648
2018/7/18,12131.26,3.8355460397606,30.95772822093594
2018/7/17,12239.77,3.8995497103602634,31.258716643099014
2018/7/16,12397.07,3.965372951980326,31.458527100877333
2018/7/13,12405.7,3.9485678374778876,31.37716079494993
2018/7/12,12181.06,3.88965399898764,30.37769791486417
2018/7/11,11885.13,3.7227485497210524,29.935915209255803
2018/7/10,12041.84,3.7647771019486207,30.047877655215864
2018/7/9,12046.56,3.752619257178366,29.87057486009727
2018/7/6,11693.59,3.6401263656023986,28.94246352393457
2018/7/5,11555.65,3.655570803348071,29.15139422293736
2018/7/4,11617.85,3.7114123531946515,29.23937087251419
