date,cp,pb,pe
2019/6/27,5637.89,1.4682764395316599,20.584124300189377
2019/6/26,5569.48,1.4534903339134604,20.309371288307773
2019/6/25,5616.99,1.50670553904063,20.120931716607412
2019/6/24,5710.29,1.5044647722773168,20.41830154069882
2019/6/21,5705.22,1.5133821374894034,20.264689624441516
2019/6/20,5711.23,1.4922393463106007,20.083003378541072
2019/6/19,5495.81,1.4034003821762515,19.030446267502523
2019/6/18,5431.65,1.37387387278102,18.783634393484945
2019/6/17,5406.97,1.3835533941946,18.625250112126764
2019/6/14,5384.57,1.3886485991212085,18.185375341013824
2019/6/13,5420.17,1.4145619099719886,18.46210931359447
2019/6/12,5415.71,1.4084646603600404,18.55914590138249
2019/6/11,5450.95,1.4169916526363417,18.692121966129033
2019/6/10,5327.46,1.3532438040173431,18.170999550230416
2019/6/6,5277.89,1.376454099897312,17.671440820506913
2019/6/5,5296.68,1.3871242867182216,17.804416885253456
2019/6/4,5285.73,1.374929787494325,17.96614453156682
2019/6/3,5307.73,1.3901729115241954,18.616649064516128
2019/5/31,5288.65,1.380085003435869,18.544770110599078
2019/5/30,5311.18,1.3733747035812374,18.968855938709677
2019/5/29,5343.87,1.4002159029997632,19.103671777748954
2019/5/28,5336.33,1.412518119399921,18.329133248847928
2019/5/27,5305.97,1.3957423697633424,18.12427823018433
2019/5/24,5255.87,1.3575544107751019,17.91223531612903
2019/5/23,5223.46,1.3741726756956254,17.75410161751152
2019/5/22,5272.69,1.3817480487700222,17.97692637465438
2019/5/21,5299.41,1.380085003435869,18.055993223963135
2019/5/20,5255.36,1.3532438040173431,17.72175608824885
2019/5/17,5250.35,1.33629581032364,17.919423211520737
2019/5/16,5357.98,1.4147548860181314,18.65977643686636
2019/5/15,5353.41,1.409162969472605,18.81431618778802
2019/5/14,5255.77,1.3893234218444195,18.27881798110599
2019/5/13,5284.76,1.3758291816893822,18.393824307373272
2019/5/10,5400.15,1.4215161089750827,19.134177532718894
2019/5/9,5217.47,1.3445010029791875,17.95176874078341
2019/5/8,5325.24,1.3758291816893822,18.383042464285715
2019/5/7,5426.17,1.3968607530724477,18.73165539078341
2019/5/6,5425.97,1.3854865056910433,18.825098030875576
2019/4/30,5702.74,1.497011735251313,20.647229512672812
2019/4/29,5697.31,1.5154562135277994,20.877242165207374
2019/4/26,5655.47,1.6022405909153936,21.54530998184146
2019/4/25,5701.76,1.6103678982606164,23.57183280434234
2019/4/24,5798.68,1.6869967960870047,23.94592637541025
2019/4/23,5796.83,1.668420093583638,24.03255857081545
2019/4/22,5771.54,1.6019919496898285,24.414527796011107
2019/4/19,5932.61,1.6480136514079378,25.371419772532192
2019/4/18,5853.97,1.621574929727596,24.77287005882353
2019/4/17,5886.44,1.6392007441811571,24.524786953799545
2019/4/16,5921.57,1.6715147373460189,24.39877648775562
2019/4/15,5712.05,1.593667390176125,23.508827571320374
2019/4/12,5707.77,1.611293204629686,22.520432978288312
2019/4/11,5700.32,1.6450760156656772,23.04810180484726
2019/4/10,5768.35,1.658295376505848,23.083542248422116
2019/4/9,5792.84,1.707895584620717,23.16229878969957
2019/4/8,5831.52,1.6974461894734794,23.626962383236556
2019/4/4,5835.13,1.7543373408306615,23.27649577455188
2019/4/3,5779.97,1.7112596508799776,22.488930361777328
2019/4/2,5674.33,1.6369158271845599,21.98882632466549
2019/4/1,5661.48,1.6450260624967872,21.914007610451907
2019/3/29,5560.51,1.6112334153625065,20.435461149680684
2019/3/28,5319.27,1.5146025181331269,19.222647078771477
2019/3/27,5359.26,1.5159621254204996,19.131458050883566
2019/3/26,5311.27,1.5057540023308957,19.14057695367236
2019/3/25,5354.71,1.5533997177212664,19.88832698235322
2019/3/22,5522.5,1.6129784450696196,20.918762997486606
2019/3/21,5556.71,1.6407205923213535,21.21968678951671
2019/3/20,5563.05,1.6159224726014947,20.537820953504163
2019/3/19,5529.48,1.6002186584848619,20.443993345087137
2019/3/18,5560.56,1.5876135231314268,20.50500888641033
2019/3/15,5457.74,1.5345777772606601,19.988988795229144
2019/3/14,5408.56,1.524201218285945,19.66308136921997
2019/3/13,5442.02,1.562248601193234,20.097624603898865
2019/3/12,5443.91,1.590856998803649,20.67255262218925
2019/3/11,5413.17,1.5676101844032058,20.216607482749698
2019/3/8,5392.39,1.5505625205095477,20.07070503812904
2019/3/7,5670.56,1.6900434069122054,22.134546016456184
2019/3/6,5701.89,1.6530336924513447,21.183982690596103
2019/3/5,5609.21,1.5599426991988528,20.944363595673256
2019/3/4,5629.3,1.562248601193234,20.866791878652243
2019/3/1,5603.36,1.5466880514428072,20.559326790745192
2019/2/28,5416.93,1.5118178298421427,20.33973596525788
2019/2/27,5488.25,1.581374081544903,20.08486656306208
2019/2/26,5452.69,1.5939565740570412,19.590737133656596
2019/2/25,5585.7,1.6504708636580863,20.271205397848156
2019/2/22,5174.47,1.4997142481384136,18.42586468907665
2019/2/21,4996.18,1.3756541166170158,18.067813506777703
2019/2/20,5003.19,1.3800858815729655,18.227559418880315
2019/2/19,4984.23,1.3740837352053525,17.74281320284481
2019/2/18,4967.89,1.333774748912565,17.47840617591636
2019/2/15,4819.76,1.245400275233343,16.911032763965718
2019/2/14,4928.75,1.2535579189575792,17.467389216461005
2019/2/13,4951.84,1.2481194898080883,17.737304723117134
2019/2/12,4858.84,1.1828583400142012,17.241541547626284
2019/2/11,4848.2,1.1665430525657297,17.02120235851924
2019/2/1,4818.12,1.1529469796920033,17.010185399063886
2019/1/31,4788.02,1.089045437185489,16.97713452069783
2019/1/30,4694.76,1.0876858298981162,16.415269588474864
2019/1/29,4725.44,1.0958434736223521,16.701710534314024
2019/1/28,4709.77,1.1243952266571777,16.58052398030515
2019/1/25,4710.08,1.1284740485192957,16.630100297854234
2019/1/24,4656.64,1.1339124776687861,16.48137134520698
2019/1/23,4607.97,1.1175971902203146,16.305099993921342
2019/1/22,4609.19,1.131193263094041,16.216964318278524
2019/1/21,4660.41,1.1407105141056495,16.525439183028386
2019/1/18,4643.79,1.1339124776687861,16.43179502765789
2019/1/17,4561.48,1.118956797507687,16.078099683119095
2019/1/16,4581.75,1.150227765117258,16.404007109128262
2019/1/15,4582.39,1.137991299530904,16.539801869965416
2019/1/14,4505.87,1.1162375829329418,16.304598186358348
2019/1/11,4539.71,1.1160565652804801,16.20429025568165
2019/1/10,4503.9,1.1339124776687861,15.985436588750664
2019/1/9,4516.98,1.1597450161288663,16.368430505879886
2019/1/8,4477.86,1.1697376651713758,16.186052450104064
2019/1/7,4495.44,1.1681903931274984,16.12222013058253
2019/1/4,4511.37,1.1774740253907634,16.376848156960836
2019/1/3,4387.2,1.0722595264070947,15.752192257109922
2019/1/2,4335.24,1.0536922618805646,15.643556448440199
2018/12/28,4398.97,1.0552395339244423,15.971540399783894
2018/12/27,4367.17,1.0366722693979125,15.596230050963905
2018/12/26,4366.71,1.03821954144179,15.669207063234458
2018/12/25,4392.87,1.03821954144179,15.8534046562519
2018/12/24,4424.56,1.0691649823193397,16.18004614912833
2018/12/21,4441.09,1.0970158791091342,16.053466837498444
2018/12/20,4497.15,1.1171304156795416,16.39090380653985
2018/12/19,4553.18,1.1032049672846442,16.419827760874433
2018/12/18,4599.93,1.1171304156795416,16.58483309909238
2018/12/17,4653.2,1.1264140479428064,16.833062593559617
2018/12/14,4646.55,1.0105466953374875,16.745778372135433
2018/12/13,4718.81,1.039923052760089,17.06527019634065
2018/12/12,4678.4,1.0267036919199184,16.828405568050574
2018/12/11,4666.62,1.0252348740487882,16.57501550057747
2018/12/10,4661.16,1.0120155132086177,16.343659352015077
2018/12/7,4713.08,1.0340477812755686,16.855947966688955
2018/12/6,4715.28,1.0267036919199184,16.887362795474324
2018/12/5,4792.21,1.0531424136002596,17.186013906005222
2018/12/4,4834.04,1.0781123174094707,17.453636329727715
2018/12/3,4818.11,1.0781123174094707,17.243425470784956
2018/11/30,4715.06,1.0516735957291294,16.722161097423864
2018/11/29,4670.62,1.0149531489508778,16.378126611005545
2018/11/28,4723.85,1.0795811352806008,16.555356497948317
2018/11/27,4674.27,1.0648929565693002,16.16962086166111
2018/11/26,4684.25,1.0341326526979082,16.24259787393166
2018/11/23,4670.17,1.0296413276621785,16.357276036071102
2018/11/22,4744.17,1.082453658291104,16.649184085153315
2018/11/21,4776.03,1.094548112573686,16.847264547030527
2018/11/20,4775.17,1.0764064311498127,16.722161097423864
2018/11/19,4884.69,1.138894444943154,17.25385075825218
2018/11/16,4816.85,1.104551039089812,16.81598849165086
2018/11/15,4795.05,1.102603337326597,16.565781595308877
2018/11/14,4725.15,1.0621802820579933,15.96111492914908
2018/11/13,4787.87,1.0766434995383407,16.221747112838646
