日期,cp,pb,pe
2019/1/9,2332.72,1.2838832168124403,8.920769141471649
2019/1/8,2305.17,1.2750421044769342,8.816569414835413
2019/1/7,2314.32,1.285734776404268,8.760307655852406
2019/1/4,2314.65,1.2685565373382202,8.720383882119258
2019/1/3,2269.24,1.24823235732025,8.593906590193125
2019/1/2,2262.79,1.2399201239430426,8.614488926707143
2018/12/28,2293.1,1.2500263455133234,8.711188015372876
2018/12/27,2276.06,1.2461824199103286,8.742746063109372
2018/12/26,2281.56,1.2592776337264833,9.059050133641232
2018/12/25,2297.33,1.2602377266005087,9.057045353315742
2018/12/24,2309.23,1.2648475574277318,9.276992058354764
2018/12/21,2306.15,1.2682909485102185,9.204387386740006
2018/12/20,2334.92,1.2940001745864436,9.187739804080435
2018/12/19,2369.55,1.2967837126755488,9.309501123459702
2018/12/18,2397.87,1.293242773447067,9.48059585076204
2018/12/17,2425.94,1.295501910567846,9.689604644090151
2018/12/14,2423.38,1.255806067522666,10.444023657982921
2018/12/13,2457.9,1.2684270976020549,10.590041640731373
2018/12/12,2423.32,1.259680536567175,10.465572811821534
2018/12/11,2415.58,1.2497441109917666,10.431304879972304
2018/12/10,2408.61,1.2453051972192857,10.49046604481596
2018/12/7,2430.72,1.2586524260790213,10.513882590719808
2018/12/6,2434.49,1.2546589705804594,10.522206382049594
2018/12/5,2481.79,1.2775001304568008,10.717272487241603
2018/12/4,2496.14,1.2853223236864335,10.81614747814034
2018/12/3,2488.06,1.2835011119031154,10.858388898811016
2018/11/30,2428.04,1.2567022110634427,10.591014407261461
2018/11/29,2401.85,1.2532895153479673,10.493384344406218
2018/11/28,2421.13,1.2733403281076598,10.591092548256393
2018/11/27,2394.29,1.2580230044478773,10.482104514957566
2018/11/26,2401.9,1.2568892588456688,10.473508562114374
2018/11/23,2399.2,1.2689774905527345,10.46502848879472
2018/11/22,2437.64,1.3119489168078746,10.568026304860883
2018/11/21,2451.27,1.310763704354614,10.679153891738355
2018/11/20,2446.79,1.3062292229202248,10.778767226182378
2018/11/19,2492.08,1.3181933451786816,10.981963102185702
2018/11/16,2461.44,1.319643852222539,10.873325371395214
2018/11/15,2459.14,1.3250162043866704,10.818287031718988
2018/11/14,2429.99,1.2882519425802212,10.69043372118701
2018/11/13,2462.97,1.2797927278610393,10.960063645838751
2018/11/12,2444.97,1.2553678303702949,10.928751752108386
2018/11/9,2434.21,1.2614044171669383,10.786732186502784
2018/11/8,2486.0,1.2700208848761059,10.908507936887156
2018/11/7,2482.33,1.2626343054030376,10.969244821572754
2018/11/6,2499.68,1.2790096450716724,11.0608065262004
2018/11/5,2511.59,1.280530179797637,11.109212120477384
2018/11/2,2542.77,1.27034273975329,11.15669133523796
2018/11/1,2460.16,1.2412721105133704,10.770077791684251
2018/10/31,2451.12,1.2512597889220594,10.716738318812027
2018/10/30,2415.65,1.316471053350453,10.888889495894203
2018/10/29,2389.58,1.2756333707514045,10.804348227974977
2018/10/26,2468.91,1.2799120454514863,11.364942211825642
2018/10/25,2485.1,1.3137910994211086,11.214474742386788
2018/10/24,2477.49,1.2824106649638198,11.4430563440166
2018/10/23,2464.81,1.284213593711648,11.272035942844742
2018/10/22,2540.15,1.298478923949113,11.739225127783037
2018/10/19,2446.32,1.2505811592435687,11.415996074641091
2018/10/18,2369.07,1.2174543594444334,11.053869917340457
2018/10/17,2429.21,1.2490542786599923,11.295668421039641
2018/10/16,2415.49,1.230878658107902,11.186269589790212
2018/10/15,2412.48,1.2558122675389884,11.111651950519711
2018/10/12,2444.13,1.2819585694604396,11.640638249058616
2018/10/11,2390.5,1.2530587320920366,11.352001187072975
2018/10/10,2494.06,1.3017366428242518,11.84771324350715
2018/10/9,2491.66,1.2809123604772148,11.869321410570354
2018/10/8,2486.82,1.2954710868797537,11.81304430259722
2018/9/28,2606.67,1.3840783000280843,12.601957833088058
2018/9/27,2575.45,1.3727198492574122,12.413644106305785
2018/9/26,2582.77,1.3732376615888389,12.508266947689615
2018/9/25,2547.79,1.3543500737464322,12.265176109793849
2018/9/21,2573.6,1.357466808143439,12.356173190117698
2018/9/20,2487.42,1.330452275230658,12.063859335631301
2018/9/19,2487.08,1.3300350330342936,12.131588462684293
2018/9/18,2458.77,1.296695737900996,11.930162930614516
2018/9/17,2399.88,1.2808540205339498,11.696092158953586
2018/9/14,2425.42,1.2958841723344374,11.821030349965104
2018/9/13,2415.31,1.2875629305495062,11.74559913856951
2018/9/12,2381.39,1.2719750216986778,11.248472070353392
2018/9/11,2398.77,1.2687339234917432,11.410446307778681
2018/9/10,2413.43,1.2633034585523517,11.45082643635527
2018/9/7,2437.68,1.2915626292175766,11.679207858962874
2018/9/6,2416.03,1.2871604519849562,11.502854027873461
2018/9/5,2441.23,1.2729110522559877,11.712414778749164
2018/9/4,2500.44,1.2978817859015221,11.99017025993901
2018/9/3,2465.88,1.2921071390328869,11.695940225713551
2018/8/31,2474.48,1.3013228727967876,11.717963339328664
2018/8/30,2479.21,1.2946174385524487,11.836369982334512
2018/8/29,2503.48,1.3156497288172408,11.87850126615319
2018/8/28,2511.15,1.327508581279354,10.738739949308863
2018/8/27,2522.34,1.324009505652196,10.718657248523424
2018/8/24,2472.0,1.277315155231877,10.42174610633889
2018/8/23,2461.07,1.2840567313603923,10.433144907015217
2018/8/22,2450.15,1.281823778008315,10.738604369351279
2018/8/21,2452.38,1.2947487886776028,10.552533014208935
2018/8/20,2409.13,1.2803684241941191,10.324674299435086
2018/8/17,2374.17,1.2392454607714822,10.174181059366926
2018/8/16,2405.16,1.268487791920086,10.406663573360813
2018/8/15,2408.72,1.2390530470001002,10.954321598572097
2018/8/14,2469.2,1.269805185943144,11.435179255962494
2018/8/13,2478.51,1.2872463377855858,11.450584291289589
2018/8/10,2503.21,1.3072515965053877,11.56363364474597
2018/8/9,2504.62,1.3086234994703392,11.548589643521247
2018/8/8,2447.0,1.2722217970067988,11.336880218713002
2018/8/7,2479.78,1.2959797727941114,11.463051267969064
2018/8/6,2406.54,1.2467078535597258,11.032594925694948
2018/8/3,2413.5,1.2622186987184736,11.017260275566835
2018/8/2,2440.31,1.2897263685739917,11.260401734689806
2018/8/1,2490.25,1.3189760985030992,10.881635305193852
2018/7/31,2545.12,1.3587179488723724,11.14605111869722
2018/7/30,2541.31,1.3550339530683486,11.30853384478738
2018/7/27,2525.09,1.3331853858729923,11.199829591454758
2018/7/26,2530.99,1.3500087636190108,11.4636148692216
2018/7/25,2563.69,1.3589488856897267,11.525579474998011
2018/7/24,2563.58,1.361472757709002,11.544313382316806
2018/7/23,2526.81,1.322303964526767,11.595380871012427
2018/7/20,2493.76,1.2749601770508971,11.187163518296023
2018/7/19,2426.16,1.2282129475968058,10.922277111245899
2018/7/18,2420.76,1.2266954146313345,11.072727576655733
2018/7/17,2430.44,1.255239111012772,11.10546693967611
2018/7/16,2448.76,1.2514609452582046,11.306346317237029
2018/7/13,2476.86,1.2708766145345267,11.234110496421248
2018/7/12,2474.62,1.2710747585204918,11.21067548899888
2018/7/11,2432.28,1.2364394356239734,11.126490402249862
2018/7/10,2471.23,1.270928451418011,11.440323917841518
2018/7/9,2471.29,1.2690386709865873,11.32026193424622
2018/7/6,2402.62,1.2413198658095936,11.086914101622767
2018/7/5,2374.36,1.2392057147387132,10.962866025931966
2018/7/4,2368.43,1.2197904439422844,10.880408657867058
2018/7/3,2388.98,1.234512461634228,10.962108506108224
2018/7/2,2386.38,1.2167649567566108,10.949900924197841
2018/6/29,2479.91,1.264435007510579,11.537200222265954
2018/6/28,2425.18,1.2469507712065693,11.193401850863344
2018/6/27,2452.64,1.268436460589925,11.470326058320769
2018/6/26,2506.72,1.2810259397942392,11.629026165808675
2018/6/25,2536.46,1.2987664507202783,11.68382484450702
2018/6/22,2583.71,1.3288470208326455,11.829277741191746
2018/6/21,2579.05,1.3302115362535512,11.922506772283619
2018/6/20,2598.33,1.323485261001943,12.016150009108093
2018/6/19,2599.78,1.3320530286108314,12.181804349319675
2018/6/15,2667.98,1.3875523041858249,12.449911886757036
2018/6/14,2671.3,1.4320675302023351,12.44188990774536
2018/6/13,2671.63,1.4186805985489512,12.362234000839686
2018/6/12,2687.7,1.4388469284746614,12.5189892522146
2018/6/11,2660.41,1.423319101773174,12.399582285021227
2018/6/8,2652.08,1.2889727325694098,11.965911531890914
2018/6/7,2695.24,1.3154597504096848,12.01622597408576
2018/6/6,2692.18,1.3035286275791875,12.08139479684753
2018/6/5,2707.02,1.3032176295080289,12.049402153543141
2018/6/4,2694.58,1.3095554265060343,11.999251376748669
2018/6/1,2647.19,1.2916034294571577,12.048987031011555
2018/5/31,2658.29,1.2876226108766409,12.032850584729564
2018/5/30,2605.9,1.2651961049804048,11.831256288373034
2018/5/29,2663.4,1.312705047650203,12.257753020425199
2018/5/28,2673.2,1.3258394991752902,12.384155178200002
2018/5/25,2661.29,1.3450451246081043,12.257229747577348
2018/5/24,2665.68,1.350274997376558,12.317184684156823
2018/5/23,2683.69,1.3545868811949369,12.401267511433499
2018/5/22,2728.0,1.3804278448476808,12.576277443339029
2018/5/21,2745.8,1.3928559230925734,12.661226510291698
2018/5/18,2740.53,1.3979342221302722,12.559079470049767
2018/5/17,2700.88,1.3697779661379552,12.415086166074556
2018/5/16,2716.78,1.3776650616252089,12.526070162894056
2018/5/15,2750.83,1.3874510427303406,12.69211303828531
2018/5/14,2753.54,1.379319722724787,12.694971957186699
2018/5/11,2724.72,1.3926592505473738,12.62561848410801
2018/5/10,2729.4,1.3993053502099446,12.734524161646352
2018/5/9,2717.24,1.4010821235686723,12.661140870235936
2018/5/8,2722.88,1.4107459924146544,12.734654261583055
2018/5/7,2683.85,1.4047577825452775,12.505972090528589
2018/5/4,2646.35,1.3907603649294968,12.37739982060971
2018/5/3,2663.98,1.3866710406779974,12.460226108400281
2018/5/2,2652.73,1.376885059572866,12.389701735891249
2018/4/27,2653.54,1.3859091878595553,12.486175398211351
2018/4/26,2666.02,1.3700235256658626,13.09051762915733
2018/4/25,2702.98,1.388686545786117,13.376233498309574
2018/4/24,2722.85,1.4005577949880914,13.750980070446115
2018/4/23,2664.92,1.4240500718736893,13.396126242446377
2018/4/20,2647.38,1.42418266205257,13.252854303710391
2018/4/19,2682.55,1.458227721406392,13.556960022912678
2018/4/18,2653.77,1.4511517014084692,13.403391605395406
2018/4/17,2635.7,1.4294179938232552,13.159787925218165
2018/4/16,2664.7,1.4314775967309132,13.248940294930033
2018/4/13,2726.4,1.4626706726746057,13.58466761952158
2018/4/12,2749.7,1.4647117693113274,13.709562316142991
2018/4/11,2785.34,1.488924402894105,13.934432064948462
2018/4/10,2780.8,1.4891248113035902,14.020962945166495
2018/4/9,2715.73,1.4781670064417087,13.620006850448565
2018/4/4,2702.37,1.4543551896779006,13.401992464560982
2018/4/3,2697.27,1.453716951907574,13.517570241092525
2018/4/2,2711.37,1.4536213742705653,13.494352742280126
2018/3/30,2722.15,1.4440693304329546,13.35642350003111
2018/3/29,2738.79,1.4215920971510043,13.42476008697274
2018/3/28,2694.83,1.4039343405509448,13.858041549259449
2018/3/27,2747.59,1.4275222556159377,14.238096633073152
2018/3/26,2738.87,1.413824634401365,14.228877411678337
2018/3/23,2791.47,1.4349988884429563,14.436122425867676
2018/3/22,2866.67,1.5052837140122044,14.921342478222554
2018/3/21,2894.18,1.513126236974982,15.028666424067524
2018/3/20,2904.4,1.513126236974982,15.033597981914795
2018/3/19,2897.26,1.5056906423019218,14.744677345289366
2018/3/16,2870.73,1.5155442799054195,14.221094414400651
2018/3/15,2894.98,1.5355697231563044,14.29611361911357
2018/3/14,2871.33,1.5325211014572728,14.710880370497346
2018/3/13,2883.38,1.5492525055620634,14.651390370377392
2018/3/12,2909.58,1.5617689027188546,14.759986750115516
2018/3/9,2908.2,1.5487594148211874,14.705452973307125
2018/3/8,2898.25,1.5304654287802468,14.781517556511677
2018/3/7,2878.15,1.5276644803750288,14.79216516624009
2018/3/6,2892.48,1.5359885275706635,14.943110780154527
2018/3/5,2863.99,1.5216874139784289,14.803787222341347
2018/3/2,2864.18,1.5219507075721943,14.867069469159308
2018/3/1,2891.3,1.5299609513869377,15.155855304221866
2018/2/28,2878.67,1.587019438553027,15.336190009001406
2018/2/27,2927.1,1.584019352774047,15.46406467500785
2018/2/26,2973.79,1.5996921421286177,15.819493395084839
2018/2/23,2957.17,1.5717356811574177,15.579920570292465
2018/2/22,2931.88,1.5589300409772475,15.423793821496913
2018/2/14,2871.79,1.5324683108713986,15.244769289087895
2018/2/13,2852.72,1.5477682142739082,15.062327313635619
2018/2/12,2805.21,1.5465168172868742,15.08385812003178
2018/2/9,2810.03,1.5522703577891026,15.198916917014186
2018/2/8,2945.84,1.6275961920660689,15.324114433432806
2018/2/7,3029.6,1.6278311036796878,15.777115270901172
2018/2/6,3117.49,1.68332374960225,16.261523587574967
2018/2/5,3181.34,1.8065160470902368,16.619430154291027
2018/2/2,3149.64,1.788069620830386,16.579894669302035
2018/2/1,3141.23,1.7825908630998015,16.371885789842935
2018/1/31,3116.83,1.775261496415346,16.093280575099087
2018/1/30,3079.12,1.7725963603733708,15.87777558321233
2018/1/29,3120.7,1.8002008847083206,16.246508541749357
2018/1/26,3172.78,1.7936731390844831,16.26733258732753
2018/1/25,3157.46,1.799929801111246,16.104320224250678
2018/1/24,3180.33,1.822900725366107,16.26662582650954
2018/1/23,3176.5,1.7312748124209825,16.289547976022252
2018/1/22,3130.33,1.7316963629094857,15.921194801053057
2018/1/19,3117.82,1.7449909494464346,15.951130916614588
2018/1/18,3106.55,1.7387252310451866,16.05707770490263
2018/1/17,3076.18,1.7163986736883916,16.031237068571418
2018/1/16,3063.86,1.6683788263538006,15.968249818529904
2018/1/15,3048.81,1.6071905046316577,15.867952527771573
2018/1/12,3018.6,1.6514825163670446,15.86630341919626
2018/1/11,2997.04,1.6452326111320057,15.854713461710524
2018/1/10,2995.56,1.677507747967932,15.80171100000778
2018/1/9,2969.32,1.6642547629559967,15.70305546918008
2018/1/8,2947.76,1.6736184571836423,15.789767662113046
2018/1/5,2932.36,1.6068016073503169,15.73605843959231
2018/1/4,2919.48,1.5841896271138474,15.529631083314149
2018/1/3,2913.26,1.586317352612998,15.007826610610692
2018/1/2,2908.73,1.5979733008330443,14.845167627942839
2017/12/29,2860.44,1.536543779597758,14.47435493581007
2017/12/28,2859.05,1.5281849586086538,14.498436649680633
2017/12/27,2839.63,1.53978591514222,14.589306422787333
2017/12/26,2894.34,1.5388803584866872,14.688282382167941
2017/12/25,2880.1,1.5368396182000137,14.6966153003672
2017/12/22,2880.77,1.528730666416685,14.621257477980638
2017/12/21,2895.37,1.532698302428762,14.661541451373205
2017/12/20,2879.64,1.5193980674916587,14.78482585654973
2017/12/19,2873.03,1.5244839569022508,14.731343994960262
2017/12/18,2829.06,1.5235068617331482,14.785171010950663
2017/12/15,2820.17,1.5167609473360169,14.758430080155929
2017/12/14,2850.05,1.5208328455992826,14.814689581145151
2017/12/13,2872.94,1.5607240168070455,14.967492556516161
2017/12/12,2850.2,1.5696643296859034,14.948739389519751
2017/12/11,2899.1,1.5988612133443312,15.018196778705873
2017/12/8,2865.34,1.5496220772805889,19.33169475129302
2017/12/7,2848.89,1.5537424460216451,19.42610169196132
2017/12/6,2875.73,1.5931910075873428,19.482745856362303
2017/12/5,2910.48,1.5998991703516836,19.53466967372987
2017/12/4,2861.36,1.574377024339725,19.317533710192773
2017/12/1,2842.18,1.5934754436066871,19.134716597268227
2017/11/30,2863.45,1.597230696236974,19.40295255069144
2017/11/29,2893.28,1.6087282249559527,19.440262733061566
2017/11/28,2897.11,1.6020680769007696,18.953587585958164
2017/11/27,2917.31,1.5765453942326393,18.944735716572353
2017/11/24,2936.83,1.6238806832248351,19.3579859937368
2017/11/23,2940.73,1.6223095470493951,19.182990415358216
2017/11/22,3012.36,1.6647466733159613,19.722865801207828
2017/11/21,2987.17,1.6548517524799746,19.69044112583257
2017/11/20,2941.15,1.6046025471196108,19.123757681820614
2017/11/17,2938.8,1.603160997307022,19.119983018353324
2017/11/16,2879.4,1.6006488702772532,18.541233850720733
2017/11/15,2850.05,1.6162370402683237,18.195825705642488
2017/11/14,2861.42,1.6073361277412093,18.373864137669848
2017/11/13,2873.51,1.6000707564138261,18.41993142399833
2017/11/10,2862.34,1.5740775254010826,18.4200611145571
2017/11/9,2832.96,1.597258998235806,18.011892892921267
2017/11/8,2819.96,1.5856098472840383,17.82248455004005
2017/11/7,2821.96,1.5902413900476358,17.800682341101233
2017/11/6,2792.22,1.5790375175973383,17.53883680670406
2017/11/3,2800.47,1.5755050634039702,17.632702292873844
2017/11/2,2794.1,1.574040378770022,17.559317435850872
2017/11/1,2789.4,1.576629445379179,17.513719487150475
2017/10/31,2793.71,1.5783673721958444,17.559540681291992
2017/10/30,2809.11,1.6219258740176246,18.413871492648443
2017/10/27,2814.27,1.6652328002237875,18.46470816541377
2017/10/26,2771.04,1.663840377272825,18.42830024813412
2017/10/25,2752.14,1.6479044196550496,18.4676362460902
2017/10/24,2753.65,1.6477313753484228,18.493594942424885
2017/10/23,2734.37,1.6364654804078511,18.27736741063452
2017/10/20,2737.64,1.6214170265364791,18.342391924949286
2017/10/19,2756.04,1.6231659002706342,18.428285615114238
2017/10/18,2753.01,1.6740478577620834,18.424802541465915
2017/10/17,2723.53,1.6834328083073866,18.19653397491429
2017/10/16,2726.64,1.6915827524657827,18.383860096673665
2017/10/13,2713.38,1.6936580608305798,18.45718702514523
2017/10/12,2718.35,1.6940655580384996,18.42962188197439
2017/10/11,2707.52,1.7026207209095443,18.585103880006454
2017/10/10,2695.54,1.7017941656586393,18.560751630507934
2017/10/9,2692.08,1.7150854832357183,18.692947465925638
2017/9/29,2672.33,1.6889321057629945,18.692677285949628
2017/9/28,2661.28,1.6943721553060689,18.590989307399088
2017/9/27,2661.55,1.7120495038223762,18.656824361641867
2017/9/26,2678.99,1.7177928094378518,18.88964208872596
2017/9/25,2680.65,1.7140360268262749,18.9686438645986
2017/9/22,2679.05,1.7277983391218763,18.861596185587565
2017/9/21,2675.55,1.7231795871148652,18.700709520130427
2017/9/20,2662.63,1.7241923896932032,16.547147348781028
2017/9/19,2670.69,1.7212071445754291,16.643364004640954
2017/9/18,2674.18,1.731332818137873,16.770747561885663
2017/9/15,2668.38,1.7165859942696742,16.814103462274346
2017/9/14,2672.84,1.6905930134576836,16.93615053946063
2017/9/13,2687.67,1.6899334288507817,17.13722033546165
2017/9/12,2692.54,1.6977879659957913,17.20773282524523
2017/9/11,2674.75,1.686253007808017,17.14900800229639
2017/9/8,2686.69,1.6867989520369613,17.261899435893245
2017/9/7,2691.83,1.6988120971466598,16.996984695178767
2017/9/6,2714.33,1.7011076596205268,17.21570622549212
2017/9/5,2729.85,1.692747289590104,17.37288329232019
2017/9/4,2711.35,1.6961046990642938,17.148461932147022
2017/9/1,2710.12,1.6963164002661109,17.152630307171165
2017/8/31,2714.63,1.7150133206478153,17.261414727785006
2017/8/30,2728.23,1.7171167055711478,17.400450455249352
2017/8/29,2739.13,1.7739378822408838,17.9413193676233
2017/8/28,2736.46,1.800310688114469,18.005701244515446
2017/8/25,2706.24,1.8233552513059628,17.017143840096658
2017/8/24,2646.4,1.7663827358878257,16.679709745059334
2017/8/23,2659.78,1.7827807401538125,16.748918692095526
2017/8/22,2643.5,1.7585738362303114,16.644663141169026
2017/8/21,2616.82,1.7396713283621488,16.783158357674985
2017/8/18,2613.26,1.7329908230743054,16.852444627144767
2017/8/17,2604.08,1.759872282534999,16.873497703991234
2017/8/16,2595.0,1.7564664312687477,16.518315607784437
2017/8/15,2605.24,1.7585675152242959,16.526119309617208
2017/8/14,2591.45,1.7426671139400365,16.47450371888333
2017/8/11,2570.26,1.7100524084671371,16.45889631521779
2017/8/10,2611.34,1.7405132320963457,16.51743134704
2017/8/9,2620.38,1.7384676518141688,16.299270699431766
2017/8/8,2635.18,1.7349213464170403,16.513304796899288
2017/8/7,2634.18,1.7540159519562817,16.482896927879054
2017/8/4,2627.8,1.7446215042480762,16.97472839666936
2017/8/3,2646.22,1.7476006706758975,16.929814815875922
2017/8/2,2680.63,1.7829946227522009,17.059839500952567
2017/8/1,2681.81,1.8140824872626065,17.080457715503258
2017/7/31,2638.12,1.7915300417472657,16.9454372501459
2017/7/28,2636.39,1.7882315108774245,16.931288583783314
2017/7/27,2636.63,1.8017203813598648,17.148270217065633
2017/7/26,2636.2,1.7885573683122855,17.108879631886715
2017/7/25,2643.07,1.8051209353898197,17.043719912557656
2017/7/24,2654.38,1.844125375207193,17.212622998083848
2017/7/21,2639.21,1.853691447652864,17.351925152900662
2017/7/20,2665.45,1.835281500959155,17.435345058128576
2017/7/19,2657.89,1.8295902397950092,17.442854006379868
2017/7/18,2624.31,1.8320854578143664,16.906481032811193
2017/7/17,2631.41,1.7923757264533748,17.161084729783553
2017/7/14,2622.98,1.811652893127481,17.325271758006075
2017/7/13,2600.95,1.7954997211883907,17.198117286310634
2017/7/12,2565.14,1.7800852839246375,16.91450216579186
2017/7/11,2570.59,1.78548712138022,16.932467598109234
2017/7/10,2550.11,1.7787656938818042,16.817243378387275
2017/7/7,2543.66,1.7703989258851844,16.781312513752525
2017/7/6,2553.88,1.7698269682776158,16.428934918703582
2017/7/5,2548.1,1.7868524080852768,16.48184520204424
2017/7/4,2511.15,1.7628873121757072,16.51620579841437
2017/7/3,2534.37,1.7980821070061668,16.529433369249535
