date,cp,pb,pe
2019/6/26,4235.8,2.3998263174149486,37.893107669703554
2019/6/25,4242.5,2.3982485410335173,37.872222110795356
2019/6/24,4286.14,2.4240493434831243,38.3926743410684
2019/6/21,4282.07,2.426852196619707,38.46363356998384
2019/6/20,4246.83,2.3834637218037313,37.7352019656726
2019/6/19,4146.93,2.338142082730061,37.20903720870075
2019/6/18,4091.93,2.304702208701583,36.554453976123085
2019/6/17,4086.04,2.3140434780905856,36.635978005480425
2019/6/14,4086.13,2.3176591890941585,36.55974658665042
2019/6/13,4144.82,2.366620946836723,37.5467136512562
2019/6/12,4137.2,2.3455842794243997,37.03331635271647
2019/6/11,4163.95,2.3518365447303227,37.19227691353764
2019/6/10,4029.53,2.271798509451464,35.88158687163924
2019/6/6,3980.94,2.2397388141589247,35.44602876212729
2019/6/5,4046.66,2.302026165384322,36.561501348757226
2019/6/4,4048.27,2.2949289376279856,36.46657264813168
2019/6/3,4097.77,2.3401379749002524,36.874889786727636
2019/5/31,4123.51,2.3734731653653176,37.475978314499024
2019/5/30,4133.99,2.3747948106071264,37.35689852306649
2019/5/29,4159.97,2.3841546602487984,37.625264932717116
2019/5/28,4159.75,2.370469341025685,37.395878255767286
2019/5/27,4136.65,2.3652690767404323,37.28147924191255
2019/5/24,4056.54,2.2889927409345687,36.143627627015746
2019/5/23,4068.81,2.314140138355134,36.51309343611352
2019/5/22,4152.65,2.3639457480903547,37.515131428946816
2019/5/21,4173.08,2.386041218811488,37.77218131506421
2019/5/20,4108.35,2.335795526818833,37.17786739693005
2019/5/17,4134.63,2.334325322061138,37.17644574262295
2019/5/16,4261.68,2.428429372813189,38.567268253861826
2019/5/15,4238.46,2.4080061292487844,38.42151138215411
2019/5/14,4144.96,2.35588372491387,37.537194508590176
2019/5/13,4173.6,2.375414246417816,37.77029600476829
2019/5/10,4226.02,2.3769342151671546,37.86191205622065
2019/5/9,4076.63,2.3028989029256253,36.5549024082566
2019/5/8,4135.55,2.313554288261662,36.812904930058494
2019/5/7,4175.4,2.3182254759733967,37.072077268730375
2019/5/6,4127.65,2.2888167119518488,36.245834133653375
2019/4/30,4422.49,2.471595708774683,39.15156140363357
2019/4/29,4393.83,2.439033572010731,38.02145995394848
2019/4/26,4460.68,2.5388538203277093,38.542623241736216
2019/4/25,4518.36,2.5722968204640027,37.9194235272553
2019/4/24,4661.45,2.6943685286018844,39.50092261087911
2019/4/23,4630.58,2.6568598806120716,39.102311544661795
2019/4/22,4674.15,2.7127608922989754,39.696766403487906
2019/4/19,4756.54,2.756734570019253,40.059607800198116
2019/4/18,4711.32,2.7324323608837493,39.67227020787298
2019/4/17,4733.72,2.7493114412013435,39.97625035342715
2019/4/16,4713.15,2.728555484395613,39.672730448011386
2019/4/15,4603.32,2.681624975677248,38.85719702185125
2019/4/12,4632.01,2.6910037288836577,39.02440280082792
2019/4/11,4639.4,2.688440498961861,39.0649186431846
2019/4/10,4735.92,2.737470305766463,39.709995624912686
2019/4/9,4732.12,2.7517361768036386,39.96191910167161
2019/4/8,4715.08,2.729648529196645,39.72505692547949
2019/4/4,4727.67,2.7377044007796583,40.17118440800135
2019/4/3,4693.09,2.72993195645333,40.02869966890565
2019/4/2,4640.31,2.7057283954004103,39.57463872565185
2019/4/1,4630.37,2.68524050801282,39.25236560121717
2019/3/29,4487.72,2.6060957252122705,37.922728472431984
2019/3/28,4340.16,2.5472460280900693,36.864884971430996
2019/3/27,4379.49,2.577914734496748,37.35531704370343
2019/3/26,4338.56,2.562607113590268,37.031586003274406
2019/3/25,4424.29,2.6297096602373298,37.881771696427336
2019/3/22,4499.54,2.647219207617649,38.058633785075116
2019/3/21,4491.14,2.634324167599573,37.82624545962747
2019/3/20,4463.55,2.594500002841494,37.6804565893935
2019/3/19,4465.18,2.5995058093039902,37.6430132127513
2019/3/18,4466.55,2.58856545364246,37.48135721301314
2019/3/15,4351.43,2.5282483691659388,36.66781852347189
2019/3/14,4293.6,2.4993751313923065,36.19154682993329
2019/3/13,4371.19,2.57544012389321,37.419827351596005
2019/3/12,4439.95,2.6249830131676557,38.17454029015201
2019/3/11,4378.61,2.581046250493684,37.316651112874105
2019/3/8,4249.73,2.4649720642954427,35.951539679162885
2019/3/7,4429.1,2.5874836567659583,37.462366719616725
2019/3/6,4418.61,2.5332538750087785,36.969764505746404
2019/3/5,4355.33,2.4806067065780955,36.31157282658531
2019/3/4,4283.16,2.404124082383495,35.427586605507976
2019/3/1,4215.7,2.3653793114563317,34.78450243824433
2019/2/28,4153.51,2.3516065011311023,34.61783346422848
2019/2/27,4153.49,2.341207933811704,34.42737552509939
2019/2/26,4163.03,2.341967304903448,34.4205449429307
2019/2/25,4190.94,2.3588763204442382,34.52588888744504
2019/2/22,3968.88,2.249298358955945,32.85568780159454
2019/2/21,3880.61,2.2033266054805694,32.35136638300797
2019/2/20,3890.48,2.2170273877206967,32.45601192491411
2019/2/19,3880.09,2.2017123226467468,32.41455586010034
2019/2/18,3877.19,2.1924093568509804,32.214556332986696
2019/2/15,3752.47,2.1237056261271823,31.189955963937248
2019/2/14,3793.5,2.121863394429887,31.265704374222395
2019/2/13,3782.01,2.1092897030921174,31.13300092451847
2019/2/12,3712.63,2.079689211231158,30.632749672245588
2019/2/11,3676.88,2.046745058408027,30.169892552023057
2019/2/1,3596.02,1.9917730489419363,29.239629618912733
2019/1/31,3523.62,1.94453346844872,28.578021809379138
2019/1/30,3527.59,1.9748073287012429,29.05917164792044
2019/1/29,3565.38,2.0071948935944417,29.40494848505238
2019/1/28,3587.45,2.0532417280479667,30.17234787526222
2019/1/25,3598.6,2.0640230109410096,30.34530741243915
2019/1/24,3594.08,2.089456456372268,30.639519292982893
2019/1/23,3575.29,2.075674966211155,30.509133117965867
2019/1/22,3573.47,2.06946651678518,30.563854526090203
2019/1/21,3618.47,2.087682740135161,30.599755868024438
2019/1/18,3598.43,2.080001911538637,30.34681711264641
2019/1/17,3552.92,2.0829800279140733,30.182006701157327
2019/1/16,3578.34,2.097763747611925,30.51979997527425
2019/1/15,3581.5,2.0986429233506367,30.59939018862171
2019/1/14,3526.09,2.0739319753359284,30.118726286246382
2019/1/11,3551.33,2.0905436753488806,30.39278125727171
2019/1/10,3524.88,2.0724842379001,30.0276684940028
2019/1/9,3531.77,2.078142362097928,30.0824077492484
2019/1/8,3508.52,2.0634174489770887,30.069658949964342
2019/1/7,3515.17,2.0694032732686005,30.11484075093843
2019/1/4,3470.28,2.028851988617786,29.411148276531247
2019/1/3,3387.13,1.9803942043460885,28.655606568917694
2019/1/2,3399.4,1.979500325520141,29.002965914450535
2018/12/28,3432.38,1.978196519854078,28.97960639699444
2018/12/27,3418.06,1.9702229162444609,29.12627778152939
2018/12/26,3449.18,2.0042877713070637,29.553031999730315
2018/12/25,3462.99,2.014347403545089,29.52265583439103
2018/12/24,3493.41,2.037534487694765,29.797098544765163
2018/12/21,3472.69,2.018663610786489,29.531935017589213
2018/12/20,3507.11,2.027820576679676,29.798867451086053
2018/12/19,3513.79,2.02293037704136,29.58425240517376
2018/12/18,3558.05,2.0451372633810694,30.01256871212052
2018/12/17,3587.44,2.0620569791338004,30.2015723247972
2018/12/14,3592.52,2.0618181325755267,30.18951329503992
2018/12/13,3667.96,2.1191750488673984,30.976701909018317
