date,cp,pb,pe
2019/6/27,4867.62,3.556526149188131,49.528938799418135
2019/6/26,4778.7,3.489165657105859,48.71308994815004
2019/6/25,4770.96,3.474909848310938,49.117308216289814
2019/6/24,4846.61,3.5527157026248704,50.13258217296376
2019/6/21,4874.83,3.6292666238047073,49.830760486190954
2019/6/20,4759.43,3.490220723335915,48.75123077219942
2019/6/19,4668.92,3.4533268315743237,47.98838741704578
2019/6/18,4560.36,3.4111264013359675,47.32338253756055
2019/6/17,4546.99,3.4022605757314555,47.37707837015227
2019/6/14,4565.41,3.292924693180139,48.82703856982452
2019/6/13,4688.59,3.4076212105984265,50.283493016350164
2019/6/12,4668.68,3.376418895056445,49.85596676631348
2019/6/11,4706.76,3.41470009779794,49.33114964440057
2019/6/10,4526.04,3.260610566922378,47.38481183690525
2019/6/6,4437.24,3.219785203909187,47.10054878140593
2019/6/5,4565.15,3.29104800512002,48.46956677410061
2019/6/4,4549.83,3.2749283653538197,48.33409321658715
2019/6/3,4610,3.3460721061495606,49.0280668987065
2019/5/31,4646.58,3.343679283337549,50.447358203779444
2019/5/30,4658.71,3.3072262448906655,49.849540876260164
2019/5/29,4729.03,3.3716489857083527,50.511937206237555
2019/5/28,4724.44,3.3499289859002706,49.722441027944065
2019/5/27,4719.97,3.3243037152037602,49.62705741107872
2019/5/24,4529.27,3.1446633554992487,48.02809495732545
2019/5/23,4604.41,3.279266840657904,48.68638492248075
2019/5/22,4750.87,3.305385560983679,49.99267168570463
2019/5/21,4721.73,3.243238509162348,49.04640938436486
2019/5/20,4627.65,3.2704167464846075,48.40087027955342
2019/5/17,4593.57,3.178192709613416,47.77247667308266
2019/5/16,4747.96,3.3539091476553566,50.28899337967716
2019/5/15,4775.31,3.3434445088657134,49.98432296045484
2019/5/14,4692.31,3.303204345704092,49.03425135191399
2019/5/13,4719.25,3.28190580872966,49.19735131164303
2019/5/10,4824.88,3.3560553625762495,49.78816925395405
2019/5/9,4599.9,3.1745737570132078,47.7147074511628
2019/5/8,4628.99,3.15294288624037,47.76451313957735
2019/5/7,4630.4,3.178520589255216,48.03139798734309
2019/5/6,4591.69,3.1590054368978575,47.54994650768451
2019/4/30,5029.01,3.5031794537276446,51.902822839140775
2019/4/29,5010.88,3.4709116297228304,51.104852327091585
2019/4/26,5213.13,3.6242912593360193,51.77992992991701
2019/4/25,5241.59,3.5686061526214705,49.831926732900925
2019/4/24,5465.05,3.8034410843860957,51.30005931490966
2019/4/23,5341.97,3.7568304928276706,50.54868919542144
2019/4/22,5445.76,3.8082918588657733,52.248878984881095
2019/4/19,5523.57,3.8678333619044745,52.91000738752265
2019/4/18,5479.07,3.7902266387444223,52.12608971351891
2019/4/17,5524.68,3.8613949384456436,52.76579757074463
2019/4/16,5513.2,3.7797907752464117,53.22369372117989
2019/4/15,5351.91,3.663979247921491,51.45947193695088
2019/4/12,5409.4,3.7097218091939266,51.19721463606004
2019/4/11,5397.85,3.6784599750486104,50.62828300526553
2019/4/10,5522.46,3.7887875122526493,51.9662582606786
2019/4/9,5576.81,3.7907762614288827,52.41773162394329
2019/4/8,5563.03,3.7950260106008877,52.978667848503314
