date,cp,pb,pe
2019/6/26,4962.59,1.8162802144630255,25.89453880647023
2019/6/25,4974.99,1.8143328897492599,26.048823674438232
2019/6/24,5024.2,1.8324215490962648,26.264336832565675
2019/6/21,5021.31,1.8435156470486638,26.350566108193906
2019/6/20,4954.73,1.814671252911232,26.091312984452
2019/6/19,4858.92,1.7880968027614497,25.441179905770213
2019/6/18,4797.15,1.760488121286738,24.90555302738693
2019/6/17,4802.82,1.7673169445325843,24.946657833121407
2019/6/14,4795.53,1.73274128677386,25.71766238533995
2019/6/13,4877.65,1.7834345426233806,26.28385996716951
2019/6/12,4863.49,1.7602988930338057,25.993752324428375
2019/6/11,4901.47,1.7823971171597297,26.491720019422488
2019/6/10,4725.26,1.6919148944279168,25.532936090663174
2019/6/6,4678.78,1.6855453847746464,25.237237918650397
2019/6/5,4783.82,1.7344487208016288,26.065532481251
2019/6/4,4795.41,1.7412088905511856,26.17672019102228
2019/6/3,4853.82,1.7490840074668983,26.219255850004288
2019/5/31,4912.0,1.79151039331774,26.860844800156073
2019/5/30,4926.4,1.7928291853995142,26.75311527693385
2019/5/29,4956.86,1.803248746912556,26.853526260938178
2019/5/28,4955.49,1.7906396060380652,26.72216049998561
2019/5/27,4962.95,1.7963046283693966,26.673925858420148
2019/5/24,4841.76,1.7450513351120516,26.01195347779237
2019/5/23,4872.92,1.7619668872262901,26.028798523548485
2019/5/22,4976.39,1.7838627755898484,26.750288700966856
2019/5/21,5009.87,1.7926285454493691,26.974767596330967
2019/5/20,4923.56,1.7703487779390747,26.493414827659286
2019/5/17,4942.58,1.7492152898743552,26.74208299654156
2019/5/16,5108.36,1.8210046680353789,27.654764311492485
2019/5/15,5076.56,1.8148357750019317,27.524504516283322
2019/5/14,4965.61,1.7812300909895655,26.817776694903852
2019/5/13,5005.9,1.7847231086545827,27.203275557297026
2019/5/10,5064.32,1.829628716236496,27.60675120773929
2019/5/9,4888.41,1.7618363011056846,26.322702348580165
2019/5/8,4947.74,1.7821535469204808,26.88024460019058
2019/5/7,4973.4,1.7877690984201968,26.99482058892693
2019/5/6,4908.8,1.7829459346884438,26.565931345430823
2019/4/30,5307.56,1.9399626960691136,28.672809032860684
2019/4/29,5265.6,1.919237436320848,27.511881996405698
2019/4/26,5408.03,1.9728528473887723,27.210708753118826
2019/4/25,5458.42,1.9648195016969876,26.367132473066594
2019/4/24,5679.73,2.07543192832434,27.365301976216983
2019/4/23,5628.06,2.0346891579294617,27.13608633973366
2019/4/22,5723.04,2.0956610106546743,27.397022532564712
2019/4/19,5810.18,2.132003220892937,27.496801939499
2019/4/18,5775.17,2.1045702338069185,27.294895463663448
2019/4/17,5807.73,2.1527365270022343,27.77726337499935
2019/4/16,5777.01,2.1300022798299016,27.372198940714863
2019/4/15,5655.98,2.0941038572230872,26.776421266147324
2019/4/12,5714.37,2.104443711905163,27.20425593452056
2019/4/11,5727.17,2.1011939760703138,27.20340462503984
2019/4/10,5850.76,2.1387308225514183,27.603610230317603
2019/4/9,5858.05,2.1380947488131734,27.661735770130825
2019/4/8,5847.63,2.1449489795739427,27.81756611827319
2019/4/4,5871.56,2.153758503607195,27.834527626025466
2019/4/3,5836.04,2.1441419703159443,27.306785377835997
2019/4/2,5775.55,2.130424711005415,26.837919740076927
2019/4/1,5757.84,2.117966658572944,26.86985221548152
2019/3/29,5547.66,2.0293160450081893,25.882885065497092
2019/3/28,5370.12,1.9743993182320327,25.030345567591148
2019/3/27,5447.88,2.006924405917621,25.47161396187077
2019/3/26,5394.88,1.9865034643178283,25.354231122983318
2019/3/25,5549.67,2.046278074215621,25.927794401558646
2019/3/22,5622.14,2.0861918940052218,26.342214873671878
2019/3/21,5589.48,2.078778939078469,25.86113970218997
2019/3/20,5515.79,2.0467073331901573,25.150376185079697
2019/3/19,5522.18,2.0391202966781328,25.08752202353697
2019/3/18,5501.18,2.0215098726862757,25.12267181402809
2019/3/15,5359.01,1.9628691039016235,24.70841971461997
2019/3/14,5298.5,1.9267649692535584,24.197049151808056
2019/3/13,5424.86,1.977316501427268,24.95539381225563
2019/3/12,5551.0,2.042535216986174,25.389866760970488
2019/3/11,5456.38,2.009606455546728,24.99471254948645
2019/3/8,5245.7,1.9328449076460759,24.06417537253865
2019/3/7,5458.62,2.0216096437722,24.563177628803306
2019/3/6,5390.03,1.9900810549260883,24.37447298696857
