cp,date,fifty_median,hundred_median,pb,pb_percentile,pe,pe_percentile
3529.18,2021/6/21,3505.5017999999995,3506.8405,2.359864416093622,41.82415776499589,34.99380652260864,32.580115036976174
3525.1,2021/6/18,3504.5776,3507.5109,2.33476841195146,39.35907970419064,34.153748116725296,28.594905505341007
3525.6,2021/6/17,3503.763400000001,3507.9237,2.318664475650205,36.93508627773213,34.06141784481814,27.97863599013969
3518.33,2021/6/16,3502.578,3508.3267,2.296947319693583,34.428923582580126,33.5931338599117,25.718981101068202
3556.56,2021/6/15,3501.0496,3509.1299,2.327003742784949,37.962202136400975,34.14511174490542,28.38948233360723
3589.75,2021/6/11,3499.052,3509.6477000000014,2.3478982557952746,40.468364831553004,34.608830075366534,29.86852917009039
3610.86,2021/6/10,3495.9629999999993,3509.0652000000014,2.3697535713258464,42.892358258011505,34.943060884239785,32.04601479046836
3591.4,2021/6/9,3492.1123999999995,3508.6577,2.366352799177617,42.44042728019721,34.824467151463196,30.97781429745276
3580.11,2021/6/8,3487.5561999999995,3508.5057,2.3614660177651734,41.82415776499589,35.011658215020624,32.3746918652424
3599.54,2021/6/7,3483.2952,3508.2134,2.3651805397632244,42.193919474116676,34.94247196382993,31.96384552177485
3591.84,2021/6/4,3479.5345999999995,3507.5048,2.3510309044550564,40.59161873459326,34.65844480795706,30.27937551355793
3584.21,2021/6/3,3476.5666,3506.6160000000004,2.3342315870108155,39.19474116680362,34.77715861002587,30.772391125718986
3597.14,2021/6/2,3472.9756,3505.5046,2.3293095375014854,38.37304847986853,34.86316908460742,31.224322103533282
3624.71,2021/6/1,3470.2942,3503.6777,2.3460914542364653,40.180772391125714,35.043671463858196,32.3746918652424
3615.48,2021/5/31,3466.711,3501.2209999999995,2.3102455873973042,35.99013968775678,34.66549167825748,30.27937551355793
3600.78,2021/5/28,3463.336,3499.0391,2.2717909699742984,31.26540673788003,33.97376299212471,27.649958915365648
3608.85,2021/5/27,3459.7194,3496.9969,2.2960478321555486,34.305669679539854,34.29711821079311,28.759244042728014
3593.36,2021/5/26,3456.604000000001,3494.5394999999994,2.2944894353199032,34.100246507806084,33.91193273867769,27.36236647493837
3581.34,2021/5/25,3453.4734,3492.4291,2.287285922113464,33.03204601479047,33.80544527466163,26.78718159408381
3497.28,2021/5/24,3449.0014,3490.1835000000005,2.270355910158555,31.10106820049301,33.47385805371475,25.06162695152013
3486.56,2021/5/21,3446.2416,3489.4164,2.250712339606313,29.087921117502056,33.27674042272278,23.8290879211175
3506.94,2021/5/20,3444.9386,3488.4998000000014,2.2438843832600086,28.30731306491372,33.28387458342931,23.91125718981101
3510.96,2021/5/19,3444.8396,3487.4791000000014,2.239447047487865,27.97863599013969,33.407796240989256,24.363188167625307
3529.01,2021/5/18,3444.6901999999995,3486.0393,2.231356403409539,26.95152013147083,33.242280473950466,23.62366474938373
3517.62,2021/5/17,3445.6479999999997,3484.4214999999995,2.2209605201014533,25.554642563681178,32.79131901133525,21.322925225965488
3490.38,2021/5/14,3445.4674,3482.9365,2.242461235995481,28.060805258833195,32.94975852910936,22.062448644207066
3429.54,2021/5/13,3446.6878,3481.5046,2.223041355059263,25.718981101068202,32.52280468203712,20.460147904683648
3462.75,2021/5/12,3448.2786,3480.942,2.2370724778620485,27.69104354971241,32.75622239817162,21.07641741988496
3441.85,2021/5/11,3450.7246,3480.034100000001,2.207377513599797,24.239934264585045,32.498729004187005,20.37797863599014
3427.99,2021/5/10,3453.1692,3479.7174000000005,2.195805256552573,22.59654889071487,32.64185294978187,20.66557107641742
3418.87,2021/5/7,3457.3365999999987,3479.6035,2.1948387910311773,22.555464256368122,32.630031587438985,20.583401807723913
3441.28,2021/5/6,3461.8080000000004,3479.8606,2.2136832668862656,24.93837304847987,32.638587332803674,20.583401807723913
3446.86,2021/4/30,3466.9058,3479.8692000000005,2.2125939602457776,24.85620377978636,32.824309756199106,21.28184059161873
3474.9,2021/4/29,3471.4758,3479.894400000001,2.2292723116107482,26.29416598192276,34.73230761101698,29.70419063270337
3457.07,2021/4/28,3475.0796,3479.6648000000014,2.236852729774813,27.40345110928513,35.56274119496067,33.89482333607231
3442.61,2021/4/27,3478.008,3479.0117000000005,2.2359991497580918,27.32128184059162,36.68602090551296,39.44124897288414
3441.17,2021/4/26,3479.8048,3478.668700000001,2.2564399846850733,29.00575184880855,37.567643337448224,43.46754313886606
3474.17,2021/4/23,3480.908,3477.9543,2.27535206376952,30.89564502875925,38.41314084338834,47.24732949876746
3465.11,2021/4/22,3481.4617999999987,3476.8359,2.305603319081559,34.346754313886606,38.70920156040936,48.80854560394413
3472.93,2021/4/21,3482.5057999999995,3476.2129999999997,2.311435305316208,35.08627773212818,38.88837166536845,49.71240755957272
3472.94,2021/4/20,3483.7208,3475.6286,2.3203440021832287,35.99013968775678,39.66110924671938,52.99917830731306
3477.55,2021/4/19,3484.3676,3474.6765,2.336991009009634,38.208709942481505,40.168383779788996,54.847986852917
3426.62,2021/4/16,3484.478,3473.5318999999995,2.3070400041349046,34.552177485620376,39.69912622664701,53.08134757600657
3398.99,2021/4/15,3486.0491999999995,3472.7387,2.27395844325065,30.772391125718986,39.07734661517277,50.36976170912079
3416.72,2021/4/14,3489.5362,3472.1477,2.2974796965061297,33.483976992604774,39.26225556417381,51.19145439605588
3396.47,2021/4/13,3492.5904,3471.4502,2.2651350408650845,29.86852917009039,38.941669507532026,49.917830731306495
3412.95,2021/4/12,3497.1458,3470.5864999999994,2.2966170322582555,33.3607230895645,39.514532424206465,52.4239934264585
3450.68,2021/4/9,3501.0217999999995,3469.8438,2.312765442102103,34.96302382908792,40.15919030372305,54.519309778142976
3482.55,2021/4/8,3504.4334000000013,3468.759,2.3111990723348894,34.83976992604766,40.19873362543432,54.72473294987674
3479.63,2021/4/7,3506.4442,3467.535,2.3283497630708703,36.6885784716516,40.627003592163604,55.91618734593262
