cp,date,fifty_median,hundred_median,pb,pb_percentile,pe,pe_percentile
2205.83,2021/6/22,1980.1354000000001,1966.7124999999996,2.931659187011228,51.885014137606035,38.93755990311878,51.79076343072573
2193.16,2021/6/21,1973.2278,1964.5275,2.9496396960855105,52.80528052805282,38.21235680557536,49.69354078264969
2159.7,2021/6/18,1967.1444,1962.8929,2.78030276129726,45.18867924528302,37.67026041653186,47.68867924528302
2108.41,2021/6/17,1961.3452,1961.4164,2.7367297750912325,42.00094384143464,37.74374581778795,47.947144879660215
2069.95,2021/6/16,1956.6978,1960.2438,2.734127748701889,41.831916902738435,35.80510340800992,43.767705382436255
2163.42,2021/6/15,1952.3474,1960.017,2.4896163418119857,32.12092583845064,31.03607282216597,33.490788852149265
2190.68,2021/6/11,1946.092,1959.0962,2.5177022461490104,33.128544423440445,31.797265655111733,34.78260869565217
2141.21,2021/6/10,1938.616,1957.3983,2.5477034453042613,34.609929078014176,30.07181843897829,32.38770685579196
2061.71,2021/6/9,1932.315,1957.0968,2.5266078063863264,33.82213812677389,27.33292194632486,23.27341532639545
2045.96,2021/6/8,1926.2752000000007,1957.9472,2.4980292870456893,32.560340747752015,27.1498304473428,22.337908187411266
2054.43,2021/6/7,1920.5778,1958.3986,2.5384890762581915,34.23295454545455,27.631870104607238,24.47916666666667
2091.54,2021/6/4,1915.3708,1958.7232000000006,2.5355794301889185,34.107058266224534,27.28707524512159,23.02226432970157
2067.21,2021/6/3,1910.4422,1958.5843,2.5100376015435577,33.03317535545024,28.000689706652288,26.58767772511848
2102.03,2021/6/2,1905.291,1957.424,2.526969591197001,33.807491702228546,28.839047943030074,29.919393077287808
2117.06,2021/6/1,1900.3872,1955.556,2.5619844276842216,35.15180265654649,29.43596695629087,31.11954459203036
2139.98,2021/5/31,1894.8794,1952.9636000000005,2.5589661699904944,34.883720930232556,28.56375611282732,29.046037019458947
2054.12,2021/5/28,1888.6066,1950.9616000000005,2.539258650297537,34.188034188034194,27.084098116941433,22.03228869895537
2000.72,2021/5/27,1883.742,1949.8268000000005,2.5181509298133533,33.20665083135392,27.40183089401252,23.372921615201893
1992.49,2021/5/26,1881.386,1948.6211000000005,2.4900492239522207,32.366920152091254,27.072830115757387,21.9106463878327
2022.68,2021/5/25,1878.2188,1947.7165,2.4408919876788597,30.527817403708987,27.077719274416474,21.92106514503091
1998.85,2021/5/24,1873.259,1945.9090000000006,2.4427157199391893,30.637488106565176,27.307441587659287,23.073263558515702
1990.66,2021/5/21,1868.3832,1944.7146,2.456506383176916,31.12803426939553,27.77916000577531,24.892908138981447
1987.78,2021/5/20,1864.4998,1942.7229,2.403704364620721,29.714285714285715,26.698664251682573,19.904761904761905
1996.62,2021/5/19,1862.3584000000005,1940.4928,2.4076141218519043,29.82372558361124,27.248077951769986,22.77274892806098
1959.85,2021/5/18,1860.0566,1938.1206,2.3952141419280784,29.218303145853195,27.18026589904387,22.402287893231648
1966.69,2021/5/17,1860.6328,1936.0006,2.403524715409855,29.66142107773009,26.85605308434842,20.505484024797326
1909.99,2021/5/14,1861.1528000000005,1933.5309,2.4021835184558733,29.532442748091608,26.60976177129293,19.41793893129771
1870.84,2021/5/13,1862.6906,1931.1842,2.319848285077498,25.53699284009546,26.01390838519649,16.0381861575179
1903.58,2021/5/12,1863.8106,1929.5223,2.34067668462071,26.64756446991404,26.463374977180713,18.86341929321872
1907.94,2021/5/11,1864.691,1927.3027,2.3479648290624358,27.09030100334448,26.52545022435123,19.111323459149546
1922.12,2021/5/10,1865.8888000000006,1925.3083,2.30480904514509,25.0,26.456270030777265,18.78585086042065
1907.18,2021/5/7,1868.289,1922.987,2.378947986074185,28.45528455284553,27.433801374676214,23.146819703491158
1952.64,2021/5/6,1870.9912,1920.7388,2.416153351643167,29.856459330143537,25.96291555085617,15.55023923444976
1959.63,2021/4/30,1873.8898,1917.995,2.3854563186481905,28.721876495931074,27.43364017273677,23.07324078506463
1919.36,2021/4/29,1877.3172,1915.2854,2.414720009318283,29.74137931034483,28.033002838074985,26.24521072796935
1920.19,2021/4/28,1882.1026,1913.0548,2.422896587605514,29.803545759463344,29.789179546712425,31.00143747005271
1882.49,2021/4/27,1886.0198,1910.6259,2.407600025365216,29.53020134228188,29.40000519311632,30.441035474592518
1893.37,2021/4/26,1889.5528000000006,1908.6847,2.4272155132458533,29.83213429256595,26.328279986096447,18.177458033573142
1920.18,2021/4/23,1892.4626,1906.6878,2.5064696448754527,32.341650671785025,26.047951969979692,16.410748560460654
1899.25,2021/4/22,1895.2408,1904.4755,2.46461032016464,30.964954392702843,26.56648104746875,19.107057129140664
1894.21,2021/4/21,1898.7034,1902.7073,2.519104111806123,32.61287223823247,26.62598207396131,19.35638808837656
1898.95,2021/4/20,1902.3754,1900.8801,2.519345236432006,32.628543969245555,26.75489759731483,19.84622777510812
1888.3,2021/4/19,1904.885,1898.6749,2.5763431832058394,34.71153846153846,26.87319010211062,20.28846153846154
1814.41,2021/4/16,1908.1212,1896.2849,2.5459765886688546,33.57383357383357,26.89883799624609,20.49062049062049
1821.43,2021/4/15,1913.782,1894.5947,2.5136130694536787,32.531280076997106,27.04329728529959,21.270452358036575
1824.87,2021/4/14,1921.0566,1892.894,2.5300723613011487,33.17284545016851,26.05866921264048,16.514203177660086
1782.5,2021/4/13,1927.0936,1891.4141,2.454005555744124,30.58766859344894,25.500474006999163,12.572254335260114
1779.41,2021/4/12,1934.7408000000007,1890.3763000000006,2.4809556701129947,31.614457831325307,26.34591565590007,18.26506024096385
1809.47,2021/4/9,1942.7202,1889.3062,2.468513844618645,31.099324975892,26.877798490444388,20.25072324011572
1841.72,2021/4/8,1948.8354,1887.8703000000005,2.4849947593653168,31.64495899662325,26.96807126368844,20.598166907863
1860.45,2021/4/7,1953.2896,1886.437,2.590439278781628,34.8938223938224,28.156281770716305,26.3996138996139
1888.99,2021/4/6,1955.8272,1884.9188000000006,2.5797252702352043,34.71752776436504,27.876502697033327,24.770642201834864
1869.74,2021/4/2,1958.6414,1882.8661000000006,2.5187021769327163,32.51207729468599,27.71709411099632,23.816425120772948
1876.04,2021/4/1,1961.4876,1881.2165,2.5519276976640475,33.63943934267762,27.89519933817081,24.8912518124698
1852.43,2021/3/31,1963.7898,1878.9798,2.6175478347036014,35.686653771760156,28.31643598481769,27.079303675048354
1850.65,2021/3/30,1967.6866,1877.1171,2.5984644301727937,35.074987905176584,27.091382592525,21.480406386066765
1816.88,2021/3/29,1972.1004,1875.1593,2.6639430174565897,37.36689254598257,26.48831515213676,18.82865440464666
1826.16,2021/3/26,1976.1806,1873.1572000000006,2.6539823893840944,36.75544794188862,26.915180239490308,20.435835351089583
1759.72,2021/3/25,1981.8786,1871.3223,2.5528835852168914,33.72093023255814,26.962861908472533,20.54263565891473
1761.09,2021/3/24,1989.6192,1870.1414000000007,2.6043334770012034,35.43383422200679,27.192197052320484,21.61900145419292
1794.08,2021/3/23,1996.2194,1868.7572,2.559096468610373,33.899127061105716,26.66996209411965,19.544131910766247
1845.11,2021/3/22,2002.0756000000006,1866.9966000000006,2.716356250401067,39.25278990781174,28.195706328394106,26.346433770014556
1809.65,2021/3/19,2006.7264,1864.487,2.592829479014506,34.85436893203884,27.268207263731146,21.89320388349515
1856.84,2021/3/18,2009.557,1862.5745,2.5480943211375706,33.60854783875668,27.168536979307884,21.56386595434677
1841.67,2021/3/17,2010.7248,1860.2625,2.524426939334191,32.84742468415938,27.29504871421165,21.963070942662775
1826.34,2021/3/16,2011.0478,1858.4634000000005,2.5049927406126424,32.377248420029176,27.840299195591587,24.2586290714633
1810.89,2021/3/15,2013.3166000000006,1856.5533000000007,2.5259625392558767,32.928015564202326,27.22178333921068,21.64396887159533
1882.92,2021/3/12,2015.9116,1855.0414000000005,2.561182314297404,33.86861313868613,27.44024579611586,22.335766423357658
1834.13,2021/3/11,2015.8562,1853.0173000000007,2.5084072202602945,32.52190847127556,27.592018864458705,22.833495618305744
1774.69,2021/3/10,2017.2142,1851.7269,2.3726086072125594,28.64101315148563,27.39104329405883,22.16268874817341
1755.06,2021/3/9,2018.559,1850.9317000000005,2.3640610207238053,28.265107212475638,26.722285439887557,19.68810916179337
1796.49,2021/3/8,2021.046,1850.2382000000007,2.4815282067019906,31.838127742564602,27.699285778898286,23.25694783032667
1880.71,2021/3/5,2020.946,1848.611,2.5274306021760964,32.92682926829269,27.50237009985272,22.439024390243894
1881.53,2021/3/4,2018.6272000000006,1845.3384,2.5472357625762556,33.333333333333336,27.561746264870703,22.54758418740849
1988.66,2021/3/3,2016.1846,1841.987,2.525158600199493,32.763671875,27.87282692553425,24.0234375
1992.69,2021/3/2,2011.3684,1837.3989,2.5199277648171363,32.633121641426484,27.493120335080786,22.374206155349288
1986.88,2021/3/1,2005.9090000000006,1832.7705000000005,2.5256481156512374,32.74682306940372,26.77617100779604,19.990224828934505
1926.84,2021/2/26,1999.6778000000006,1828.2284000000006,2.4955506414847006,32.127139364303176,26.278487829629306,18.190709046454767
1947.6,2021/2/25,1995.234,1824.8174,2.5025551232077983,32.3385518590998,26.043882159537482,16.585127201565562
1967.83,2021/2/24,1989.9144,1820.9964,2.5571443842764974,33.333333333333336,26.34149070733601,18.40430739109153
2042.13,2021/2/23,1984.7278,1817.3371,2.565366442966874,33.643486777668954,26.999661678003307,20.7639569049951
