cp,date,fifty_median,hundred_median,pb,pb_percentile,pe,pe_percentile
9493.75,2021/6/22,9233.304000000002,9461.826400000002,4.22857794967812,54.7658175842235,33.368687373799176,36.60640920295809
9475.82,2021/6/21,9224.0612,9467.962,4.192973546329432,53.77978635990139,33.605820500354575,37.63352506162696
9413.11,2021/6/18,9216.6224,9476.1684,4.195052570815005,53.94412489728841,33.490684305820324,37.263763352506146
9323.17,2021/6/17,9210.6446,9483.1342,4.128787092327219,52.054231717337714,33.43825486546213,37.017255546425645
9184.44,2021/6/16,9204.8938,9491.3029,3.94817670618578,47.24732949876746,32.72154639141439,32.990961380443714
9443.05,2021/6/15,9199.017,9503.3755,4.084160285582719,51.19145439605588,32.924849992217304,34.2645850451931
9497.52,2021/6/11,9189.8964,9513.518999999998,3.974223156952824,48.19227608874281,32.98994642286529,34.757600657354146
9621.38,2021/6/10,9178.265,9521.276,4.058470831888538,50.57518488085456,33.132502251755554,35.456039441248976
9532.17,2021/6/9,9164.855400000002,9528.2513,4.023206459897864,49.63023829087921,33.36113953785181,36.44207066557107
9508.57,2021/6/8,9148.4344,9536.2107,4.1128045778855435,51.64338537387018,33.68653778282001,37.838948233360725
9574.05,2021/6/7,9132.0192,9542.505,4.0811477103040925,50.9860312243221,33.806798722139824,38.290879211175024
9567.87,2021/6/4,9117.4822,9548.1232,4.0111838000487205,49.21939194741167,33.94408256950822,38.907148726376334
9477.49,2021/6/3,9105.7638,9550.2661,3.9849124787064762,48.47986852917009,33.186194625592236,35.62037797863599
9545.3,2021/6/2,9094.1942,9550.943,4.0428812193276045,50.082169268693505,32.971688270973395,34.552177485620376
9652.39,2021/6/1,9086.8184,9549.21,4.1107983274049715,51.355792933442885,33.19783268388601,35.74363188167625
9583.59,2021/5/31,9076.0206,9545.2954,4.065317119104215,50.493015612161045,33.611176513637254,37.34593262119967
9506.21,2021/5/28,9064.104200000002,9542.416300000004,4.057521262562023,50.328677074774035,33.36325373085367,36.40098603122432
9544.11,2021/5/27,9053.0618,9540.786300000002,4.079640512797061,50.69843878389482,33.32455515226027,36.19556285949055
9480.66,2021/5/26,9046.4816,9538.094100000002,3.9716346411098624,48.02793755135579,32.994743907645585,34.757600657354146
9534.01,2021/5/25,9041.5978,9536.1987,4.0111163557715885,49.09613804437141,32.85627423734508,33.8126540673788
9307.48,2021/5/24,9032.6704,9532.606500000002,3.943489107814037,47.04190632703369,32.29434491305362,30.89564502875925
9230.84,2021/5/21,9027.6112,9532.458500000002,3.981688471458857,48.315529991783066,32.181039921230024,30.608052588331965
9302.92,2021/5/20,9029.4008,9531.112900000002,3.961396722135881,47.5760065735415,32.997397857329645,34.63434675431389
9257.64,2021/5/19,9037.4494,9528.894300000004,3.8997029987480913,45.686113393590794,32.564460997927355,32.16926869350863
9207.04,2021/5/18,9046.3022,9526.7089,3.8722624932297713,45.152013147083,32.36305761899239,31.224322103533282
9192.86,2021/5/17,9063.348800000002,9525.3111,3.866728408263029,44.94658997534922,31.768087118291806,29.37551355792933
9006.35,2021/5/14,9078.458,9523.365200000002,3.8370355678323995,43.83730484798685,31.510902284097504,27.97863599013969
8870.65,2021/5/13,9097.8756,9522.7247,3.794495536904354,42.686935086277735,31.13661677138536,25.842235004108467
8970.63,2021/5/12,9114.6024,9525.1584,3.7784828545985705,42.11175020542317,31.15516442640155,25.96548890714873
8912.04,2021/5/11,9134.555,9526.833,3.7763910132486975,42.02958093672967,31.487083895914232,27.608874281018892
8911.26,2021/5/10,9156.5916,9530.4639,3.7671906802217774,41.577649958915366,31.530009226177363,27.855382087099425
8971.32,2021/5/7,9184.5722,9534.0398,3.7676175569795074,41.61873459326212,32.025483594091824,29.909613804437146
9118.58,2021/5/6,9213.3084,9537.0634,3.871309699170297,44.82333607230896,32.301672601723396,30.56696795398521
9266.22,2021/4/30,9244.631399999998,9537.9369,3.8884550839800336,45.06984387838949,32.655797141623005,32.04601479046836
9291.21,2021/4/29,9272.8138,9537.041,3.933861439943862,46.38455217748562,32.719644006869885,32.415776499589164
9245.01,2021/4/28,9302.9466,9536.0817,3.9891219512537015,47.98685291700904,32.67340055586423,32.128184059161875
9182.45,2021/4/27,9328.157,9534.0563,4.008890804256053,48.23336072308957,32.340766488621966,30.649137222678718
9184.27,2021/4/26,9348.9238,9532.5137,4.016850020580347,48.64420706655712,32.99362343232121,34.01807723911257
9228.05,2021/4/23,9366.292,9530.0958,4.0377278127664,49.09613804437141,34.4270053999512,39.97534921939194
9183.7,2021/4/22,9385.1348,9527.440199999995,3.99965176494618,48.06902218570254,34.7385195792224,41.474938373048474
9138.11,2021/4/21,9406.714800000002,9526.785199999998,4.059890644222784,49.4658997534922,34.7385195792224,41.4543960558751
9113.54,2021/4/20,9431.6818,9526.8898,3.9614442955203777,47.08299096138045,35.33570041439796,43.67296631059983
9106.79,2021/4/19,9453.0458,9527.105199999998,4.055974658083889,49.34264585045193,35.17057530603607,42.85127362366475
8756.82,2021/4/16,9470.7628,9526.8766,4.009944292792052,48.23336072308957,35.27512324474656,43.303204601479045
8749.77,2021/4/15,9496.7616,9529.3126,4.046009689583174,49.13722267871816,35.242221490496945,43.22103533278554
8784.72,2021/4/14,9530.761,9532.4975,4.052940775758263,49.21939194741167,36.25868703737329,47.45275267050122
8673.13,2021/4/13,9562.0772,9536.1518,4.04266563181819,49.055053410024655,35.377693487098824,43.67296631059983
8635.17,2021/4/12,9599.1882,9540.867,4.011611357122018,48.315529991783066,35.76113189507171,45.02875924404273
8887.39,2021/4/9,9636.691,9546.3992,4.1604327916952215,51.109285127362355,36.30154575606831,47.534921939194746
9020.58,2021/4/8,9666.7908,9549.029000000002,4.17654351466531,51.47904683648316,36.53573282664996,48.68529170090386
9031.61,2021/4/7,9690.3488,9552.5662,4.1869645565316365,51.80772391125719,36.31886269855475,47.534921939194746
