date,cp,pb,pe,pb_percentile,pe_percentile,fifty_median,hundred_median
2016/1/18,4212.87,1.7298297194915588,9.963461512254902,39.80730223123732,6.288032454361055,4781.2214,4558.5346
2016/1/15,4218.76,1.7370675007446617,9.958304441078786,40.28411973617453,6.139015728056824,4795.958600000001,4562.486
2016/1/14,4320.45,1.7810509406673631,10.396655491048596,43.07106598984772,9.543147208121827,4807.7514,4565.975799999999
2016/1/13,4277.2,1.7810509406673631,10.143959003418939,43.0675469781615,8.075165058405283,4814.570000000001,4570.4654
2016/1/12,4318.12,1.7932994935572293,10.2316292134129,43.699186991869915,8.58739837398374,4817.7246,4576.133400000001
2016/1/11,4292.29,1.7832779502837026,10.107859505186134,43.213014743263855,7.727503812913065,4820.2246,4581.4217
2016/1/8,4514.63,1.8896176594639045,10.850477754546747,47.507629704984744,13.224821973550355,4824.4858,4586.773
2016/1/7,4444.81,1.825042593729825,10.47916862986644,45.343511450381676,9.872773536895675,4823.7208,4590.629900000001
2016/1/6,4696.28,1.9224660513049092,11.495111651561167,49.74541751527495,19.29735234215886,4824.5614,4595.89
2016/1/5,4655.17,1.9207957940926548,11.288543148940361,49.66887417218543,16.96383087111564,4821.8358,4596.9218
2016/1/4,4624.29,1.8940716786965832,11.257866839271927,47.85932721712538,16.819571865443425,4819.924,4597.824600000001
2015/12/31,4911.13,2.0043086547053792,12.416601641071994,55.68587455379908,27.07802141764406,4818.1592,4599.368700000001
2015/12/30,4931.49,1.9909465970073428,12.519596493394252,54.8469387755102,27.70408163265306,4810.044,4599.1472
2015/12/29,4936.52,2.0126599407666514,12.490986812193626,56.25319040326697,27.56508422664625,4802.187199999999,4598.036900000001
2015/12/28,4882.68,1.987606082582834,12.31360678874974,54.64759959141982,26.76200204290092,4793.6762,4596.202000000001
2015/12/25,5054.07,2.054416371073013,12.971629456364155,58.61011752682678,32.243229432805315,4786.0617999999995,4594.9691
2015/12/24,5032.5,2.055529875881183,12.93157590268328,58.74233128834356,32.05521472392638,4774.732599999999,4593.1844
2015/12/23,5076.37,2.058870390305692,13.503769526695814,58.8235294117647,37.16112531969309,4762.931199999999,4591.5152
2015/12/22,5038.88,2.056086628285268,13.435106291814305,58.80245649948823,36.59160696008188,4748.6174,4588.6356
2015/12/21,5041.53,2.0455031728785804,13.252004332130296,58.11571940604199,35.02304147465438,4735.9706,4590.670099999999
2015/12/18,4892.19,1.9905663942557517,13.126747484363518,54.96926229508197,34.170081967213115,4723.831800000001,4593.721
2015/12/17,4862.49,1.9770277869052224,13.200506905969169,54.228600717580726,34.70015376729882,4712.4166,4597.2561
2015/12/16,4809.44,1.9603252147826773,13.060198701172828,52.76923076923077,33.51282051282051,4700.183599999999,4601.763
2015/12/15,4813.87,1.9631089768031016,13.060198701172828,53.0015392508979,33.50436121087737,4687.7011999999995,4607.286
2015/12/14,4899.08,1.9831520633501556,13.526997694950627,54.41478439425051,37.063655030800824,4674.5024,4613.3358
2015/12/11,4719.05,1.7817828133399882,12.222055808907735,43.6055469953775,26.50231124807396,4660.9046,4617.600799999999
2015/12/10,4741.83,1.7743625829877134,11.993178359302721,43.06269270298047,24.35765673175745,4651.3656,4624.2531
2015/12/9,4752.1,1.7595221222831636,11.86157382577984,41.850899742930594,22.982005141388175,4641.101199999999,4630.7157
2015/12/8,4749.36,1.7660148238414044,11.855851889539714,42.33539094650206,22.890946502057613,4630.409199999999,4638.7494
2015/12/7,4789.51,1.8012609180147097,12.187724191466982,44.364384971693255,26.24806999485332,4621.781199999999,4647.978899999999
2015/12/4,4797.82,1.8365070121880152,12.468099067233126,45.98352214212152,27.239958805355304,4610.961799999999,4655.3013
2015/12/3,4943.4,1.9042166141525227,12.748473942999267,48.789283874291606,30.0875837197321,4599.7552,4659.599699999999
2015/12/2,4930.03,1.849492415304496,12.662644899397385,46.134020618556704,29.072164948453608,4585.6089999999995,4666.817499999999
