cp,date,fifty_median,hundred_median,pb,pb_percentile,pe,pe_percentile
1316.28,2021/2/8,1378.9004,1436.7257,2.223313864166167,7.863145258103241,43.414544765236485,47.719087635054024
1307.14,2021/2/5,1380.6191999999999,1438.6477000000002,2.0626759095523353,3.063063063063063,43.67300626635763,47.987987987987985
1324.67,2021/2/4,1382.4922,1441.0577000000003,2.1197938389175244,4.266826923076923,43.94533737093893,48.73798076923077
1374.93,2021/2/3,1383.9267999999997,1443.9425000000003,2.185825843101193,6.915213469633193,44.22310730847576,49.30847865303668
1385.31,2021/2/2,1384.7964,1446.1766,2.235992882248583,8.363417569193743,45.41140749773915,51.50421179302046
1392.59,2021/2/1,1385.6184,1448.6114000000002,2.2737677124275226,9.572546658639373,43.21294368241104,47.682119205298015
1380.33,2021/1/29,1386.5892000000001,1451.0107,2.305519154828654,10.783132530120483,44.82971444428183,50.30120481927711
1399.05,2021/1/28,1387.6340000000002,1453.7375999999997,2.3087216180554613,10.970464135021096,47.03062040640424,53.46594333936106
1411.56,2021/1/27,1388.2522000000004,1456.1085999999998,2.304349020614376,10.675512665862485,45.970910105521526,52.11097708082026
1361.39,2021/1/26,1388.6445999999999,1458.3201999999997,2.181883957731225,6.698853349426675,44.84800125993432,50.51297525648763
1373.03,2021/1/25,1390.3164,1461.2177999999997,2.161718321831195,6.038647342995169,45.15270589287107,51.02657004830918
1397.49,2021/1/22,1391.572,1463.7344999999998,2.2552081470700402,8.942598187311178,45.70384890164797,51.78247734138973
1410.24,2021/1/21,1392.5058,1465.9526,2.3076986570307483,10.701330108827086,46.72940716015295,52.78113663845224
1382.37,2021/1/20,1393.1487999999997,1468.1697,2.2640598637766534,9.195402298850574,46.96341779716516,53.11554748941319
1381.69,2021/1/19,1395.0378,1470.59,2.27576978940242,9.50363196125908,47.68111946689241,54.35835351089588
1387.21,2021/1/18,1397.2484000000002,1472.7055999999998,2.2968928614337756,10.17565112053301,46.34000481698202,52.45305875227135
1364.37,2021/1/15,1398.9849999999997,1474.2483000000002,2.2819820278176826,9.696969696969697,44.36454248601741,49.81818181818182
1367.37,2021/1/14,1401.3313999999998,1476.0044999999998,2.27277061004531,9.33899332929048,42.949159024884466,47.96846573681019
1371.93,2021/1/13,1403.0962,1478.1606000000002,2.2098986961887617,7.099514563106796,41.91254070132055,46.41990291262136
1373.63,2021/1/12,1404.9980000000003,1480.2952000000002,2.311140658789472,10.50394656952034,43.79900318057284,48.75531268973892
1384.99,2021/1/11,1406.3624000000002,1482.0808000000002,2.358344830933598,11.907654921020656,43.86018532578237,48.90643985419198
1375.39,2021/1/8,1407.5936000000002,1483.5261,2.3542862928632258,11.610942249240122,42.476609902258474,47.29483282674772
1322.89,2021/1/7,1409.8619999999999,1485.014,2.2508703221044613,8.69829683698297,41.887306575871996,46.35036496350365
1361.34,2021/1/6,1413.2718,1487.1387999999997,2.319125708335312,10.772976262933659,44.60999799702425,50.09129640900791
1370.75,2021/1/5,1415.53,1489.2121999999997,2.3854051247008057,12.97198538367844,45.87154728126323,51.88794153471376
1376.78,2021/1/4,1417.7024,1490.9826999999996,2.3963493585038655,13.406459475929312,46.065177431030435,52.10237659963437
1362.33,2020/12/31,1419.6326,1492.9175,2.35969811463909,11.768292682926829,45.17647397679666,51.09756097560975
1341.33,2020/12/30,1422.5999999999997,1495.3836,2.3577990244436218,11.714460036607688,44.523207412445984,50.03050640634533
1322.78,2020/12/29,1426.3978,1497.9029,2.3706934877985226,12.332112332112333,45.148077212116036,50.97680097680097
1285.68,2020/12/28,1430.8352,1500.8988,2.29019884427867,9.77397678680513,45.07217410322321,50.88576664630421
1305.64,2020/12/25,1435.6259999999997,1503.9792000000002,2.3187315773001336,10.635696821515893,44.32003693802739,49.816625916870414
1319.66,2020/12/24,1440.3508000000002,1506.7328,2.3063028099608363,10.214067278287462,44.57798021525611,50.15290519877676
1353.3,2020/12/23,1444.8764,1509.6322999999998,2.399425804826673,13.402692778457773,45.705092425366374,51.591187270501834
1356.77,2020/12/22,1449.1183999999996,1511.6684999999998,2.408836365233386,13.962033067973056,46.4238864763885,52.0514390691978
1381.68,2020/12/21,1453.4159999999997,1513.4491999999998,2.416129870204567,14.338235294117647,47.47153953257639,53.6764705882353
1362.7,2020/12/18,1457.1068,1514.9142,2.4263378005229734,14.960147148988352,47.291626361000034,53.21888412017167
1359.23,2020/12/17,1460.8048000000001,1517.4574,2.4529949976740184,15.337423312883436,48.621469804263285,54.5398773006135
1363.96,2020/12/16,1464.0004,1520.3665999999994,2.4653367593711595,15.715162676488644,48.824533496444644,55.064456721915285
1385.83,2020/12/15,1467.2382,1523.1008999999997,2.4857162796429955,16.89189189189189,51.221742771253815,60.995085995085994
1379.94,2020/12/14,1469.7482000000005,1525.5516,2.5213035058223197,19.299323909035035,49.17474852052298,56.36140135218193
1373.81,2020/12/11,1472.5804000000003,1527.7228,2.32983507125097,11.07011070110701,44.00140792050014,49.6309963099631
1420.78,2020/12/10,1475.4522,1529.8561000000002,2.398135263020613,13.169230769230769,45.32937836396446,51.323076923076925
1416.11,2020/12/9,1478.1011999999996,1532.2509,2.4207770975162513,14.347290640394089,45.56986606396676,51.66256157635468
1448.86,2020/12/8,1480.4451999999999,1535.4155000000005,2.4943609080862563,17.375231053604438,46.6670455938858,52.310536044362294
1445.98,2020/12/7,1482.5825999999997,1538.3833000000004,2.509157486710353,18.310727496917387,46.497731843792685,52.28113440197287
1465.58,2020/12/4,1485.1978,1541.0705000000005,2.5456113737514268,19.679210363972857,46.93243781799326,52.621838371375695
1468.16,2020/12/3,1486.8632,1543.4438000000002,2.548693382977616,19.938271604938272,46.98662638415658,52.77777777777778
1468.65,2020/12/2,1488.6432,1545.2672000000002,2.548783258901553,20.012353304508956,47.32294808269618,53.30450895614577
1472.31,2020/12/1,1490.592,1546.8065,2.5268635620756124,19.283065512978986,46.96439861904436,52.71940667490729
1429.23,2020/11/30,1492.3125999999997,1547.9628,2.4759921988400047,16.017316017316016,45.4090496518518,51.638837353123066
1402.22,2020/11/27,1494.5509999999997,1549.1006999999997,2.4867673829118986,16.831683168316832,44.40531938223126,50.37128712871287
1400.79,2020/11/26,1496.6761999999997,1550.4775999999997,2.471375268610446,15.6656346749226,44.291989429021626,50.27863777089783
1396.4,2020/11/25,1499.6232,1551.8545,2.4635335921694876,15.613382899628252,43.81713227437943,49.69021065675341
1418.41,2020/11/24,1503.9581999999998,1553.2898,2.49519857712255,17.296962182269063,44.19369054428818,50.15499070055797
1426.41,2020/11/23,1507.5567999999998,1554.1467000000002,2.5046526266692077,17.92803970223325,44.89572542283112,50.992555831265506
1441.13,2020/11/20,1511.6043999999997,1555.1815000000001,2.5496569746429447,19.73929236499069,45.65143105005591,51.70701427684668
1432.57,2020/11/19,1515.4322,1556.0692000000001,2.5139220118747883,18.322981366459626,45.057082880530984,51.11801242236025
1429.96,2020/11/18,1519.8411999999998,1556.6392000000005,2.50461006131398,17.899316345556247,45.82286675534897,51.771286513362334
1431.18,2020/11/17,1523.965,1557.2318000000002,2.5130767802710934,18.097014925373134,45.16563261868477,51.30597014925373
1444.98,2020/11/16,1527.9958,1557.8123999999998,2.5158966730538763,18.294959551960176,44.85334116253252,51.08898568761668
1435.81,2020/11/13,1532.1191999999999,1558.3071999999997,2.4816319844055705,16.438356164383563,44.66428530135596,50.87173100871731
1444.18,2020/11/12,1535.897,1558.8359999999998,2.47745543235109,16.074766355140188,45.069577609704325,51.15264797507788
1442.39,2020/11/11,1539.3994,1559.1705000000002,2.4806446538160265,16.271820448877804,45.42546156694523,51.433915211970074
1476.82,2020/11/10,1543.1906,1559.3908999999999,2.54133235467168,18.902058640049905,46.24508879627221,51.84029943855271
1492.22,2020/11/9,1546.1421999999998,1559.0894999999998,2.5361684720276556,18.726591760299627,46.05090750838548,51.81023720349563
1474.04,2020/11/6,1548.1628,1558.5721999999996,2.4549532583642213,15.427857589006871,46.769699513676166,52.154903185509056
1481.69,2020/11/5,1549.5116,1558.2644,2.4734209792824586,15.6875,46.97395904915608,52.25
1455.61,2020/11/4,1550.6776,1557.6422,2.4413866656472423,15.196998123827392,44.847474471824185,51.21951219512195
1467.02,2020/11/3,1553.225,1557.4115000000002,2.4602237152476327,15.456821026282853,45.20344783940641,51.37672090112641
1441.85,2020/11/2,1555.5924,1556.8232000000003,2.371791867659396,12.523481527864746,43.447898544518594,49.46775203506575
1446.55,2020/10/30,1557.7992000000002,1556.5060000000003,2.518361891969321,18.045112781954888,48.63603045361842,53.822055137844615
1488.81,2020/10/29,1559.4586000000002,1556.1735,2.5875024228681536,20.940438871473354,50.63666256718302,58.7460815047022
1493.38,2020/10/28,1560.1660000000002,1555.4737,2.5665134559651195,19.8870765370138,46.70188427860559,52.007528230865745
1474.25,2020/10/27,1561.0057999999997,1554.2844999999998,2.563215808457848,19.774011299435028,45.99588565857203,51.851851851851855
1479.37,2020/10/26,1562.8943999999997,1552.9579999999999,2.5552356736381725,19.15829145728643,45.99135826735727,51.821608040201006
1473.29,2020/10/23,1564.263,1551.59,2.6281470133639253,22.438717787554996,46.75593065088833,52.04274041483344
