日期,cp,pb,pe
2012/3/6,2621.05,2.538616131786328,20.177526379502993
2012/3/5,2662.7,2.5806250145476266,20.460601419673853
2012/3/2,2679.93,2.600089523086878,20.54699171979448
2012/3/1,2633.34,2.5644129078968083,20.142986929579404
2012/2/29,2634.14,2.572675005909437,20.189402264003526
2012/2/28,2662.46,2.586010846219427,20.374102549168754
2012/2/27,2656.57,2.579526637225696,20.440447050571496
2012/2/24,2648.02,2.5726029012260305,20.19271607728978
2012/2/23,2606.26,2.534611971967071,19.744978253982495
2012/2/22,2597.48,2.5174552377831225,19.708409099063395
2012/2/21,2562.45,2.464989481872286,19.14344818624067
2012/2/20,2540.71,2.4291477091227796,18.930663115349162
2012/2/17,2537.09,2.4488439898084113,18.79040069946814
2012/2/16,2536.07,2.4693985512181795,18.968223528563925
2012/2/15,2549.61,2.447199711929744,18.97881263037699
2012/2/14,2522.11,2.4095145085371814,18.545065955500398
2012/2/13,2531.98,2.419123416292228,18.420746019944794
2012/2/10,2533.62,2.399361334830992,18.50014677064896
2012/2/9,2529.23,2.4020646447897263,18.583140736529458
2012/2/8,2528.24,2.389321266511258,18.839158160737945
2012/2/7,2457.95,2.2976023453330465,17.78854539012962
2012/2/6,2504.32,2.3688251799973505,18.181438247253443
2012/2/3,2506.09,2.3475713525987745,18.125761568063922
2012/2/2,2486.24,2.3173490479866383,17.974046623257934
2012/2/1,2428.99,2.2737023043359534,17.577569605819015
2012/1/31,2464.26,2.340335436972957,17.907535876443394
2012/1/30,2460.72,2.334958220773366,17.89583774161582
2012/1/20,2504.09,2.367146119043375,18.249600367376214
2012/1/19,2468.35,2.3561762615154906,17.968449495203892
2012/1/18,2422.19,2.2904551421449657,17.67063033421467
2012/1/17,2460.6,2.341512742557472,18.10329671739199
2012/1/16,2345.65,2.2115212468651375,17.039338707901912
2012/1/13,2394.33,2.275010526100478,17.272094805789592
2012/1/12,2435.22,2.3331398632269975,17.63100361287563
2012/1/11,2435.61,2.3389844448779025,17.858182440107356
2012/1/10,2447.35,2.3507133301864576,18.074651765615876
2012/1/9,2368.57,2.2675735738833405,17.415525457814553
2012/1/6,2290.6,2.1625766420121595,16.60458188492042
2012/1/5,2276.39,2.169665512863764,16.370541966837763
2012/1/4,2298.75,2.1995516137907423,16.911314800183582
2011/12/30,2345.74,2.1458478905320564,16.334796669549867
2011/12/29,2311.36,2.102836100771735,16.07957059709553
2011/12/28,2307.93,2.102758351438093,15.923892898815883
2011/12/27,2305.03,2.089924619538536,16.083905154146798
2011/12/26,2335.7,2.0921908365795288,16.393672402115826
2011/12/23,2359.16,2.1251538666888417,16.535982779192025
2011/12/22,2341.33,2.1122253915880904,16.390347005909174
2011/12/21,2339.11,2.1095834323956053,16.67091796540209
2011/12/20,2377.07,2.1808142992063364,17.039236587128983
2011/12/19,2384.41,2.1962185190324703,17.163052121104286
2011/12/16,2390.13,2.1878625684838804,17.410097137842918
2011/12/15,2353.36,2.1554331968459315,17.157346314811697
2011/12/14,2400.55,2.2591921736283878,17.760409052003105
2011/12/13,2441.85,2.3116451616563363,18.169429085961468
2011/12/12,2477.69,2.361288808894532,18.59967459476372
2011/12/9,2503.46,2.383148082625787,18.76804201590606
2011/12/8,2525.0,2.414085444876036,18.98183199896393
2011/12/7,2528.23,2.40049047511644,19.077104369385236
2011/12/6,2516.34,2.3924239892278325,19.05512364696529
2011/12/5,2521.19,2.3847471062011065,19.33705425931182
2011/12/2,2556.64,2.4252834380283415,19.695362155187475
2011/12/1,2583.61,2.451698600275811,19.67452692636783
2011/11/30,2521.52,2.4056884976647055,18.823093885592378
2011/11/29,2608.57,2.5233294836352975,19.66808183895369
2011/11/28,2573.32,2.453169546023732,19.27159019529283
2011/11/25,2569.97,2.460139386989953,19.311037717026025
2011/11/24,2588.92,2.4775421866480127,19.44233362100016
2011/11/23,2584.01,2.476844212100052,19.355113626918218
2011/11/22,2609.48,2.527494360013243,19.602483451788025
